eid,year,references,journals
2-s2.0-45249101176,2008,0002389286|0008896494|84942834707|84962996696|33947627035|33846205687|44949288517|0043269774|0036434065|0041069920|3242674496|0040003926|0001093750|2642542249|0037270159|1542527134|0028591926|0000313616|38249000224|0010929674|12444299083|21844520792,Journal of Economic Theory|Journal of Economic Literature|Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Studies|Journal of Finance|Journal of Economic Theory|Review of Economic Studies|Econometrica|Zeitschrift für Wahrscheinlichkeitstheorie und Verwandte Gebiete|Review of Economic Dynamics|Journal of Labor Economics|American Economic Review|American Economic Review|Review of Financial Studies|Journal of Economic Growth|American Economic Review|Review of Economic Studies|Journal of Economic Theory|Review of Economic Studies|Journal of Economic Theory|RAND Journal of Economics
2-s2.0-45249096732,2008,13844265881|33745571161|20844449920|34248635422|0039624712|0038205588|0002226230|0036268703|0007733393|0029517108|0036888105,Journal of Economic Theory|Journal of International Economics|Journal of International Economics|Journal of International Economics|American Economic Review|Journal of Political Economy|Journal of Monetary Economics|Journal of International Economics|Journal of Monetary Economics|Journal of Development Economics|Journal of International Economics
2-s2.0-45249091293,2008,15844426510|0036255722|2442670747|44049122671|84925908614|0029488278|0002202753|0036307847|0040908085|3342927890|0003110004|0011584220|33645745925|84959812005|0022832769|84974486152|0023519256|0024230062,Journal of Political Economy|Journal of Political Economy|Journal of Development Economics|Journal of Development Economics|The Journal of Development Studies|Journal of Political Economy|American Economic Review|Journal of Development Economics|Review of Economic Studies|Journal of Econometrics|Journal of Economic Theory|American Economic Review|American Economic Review|Review of Economic Studies|The Journal of Development Studies|The Journal of Economic History|Journal of Political Economy|Journal of Development Economics
2-s2.0-45249087308,2008,0036201785|38249019111|31344440815|4444271527|0002199849|0031414212|0039172826|0040807699|34248428827|77958410355|0035538557|0001603778|0007662785|0036774775|0036205112|84937316226|0002715447|0008562267|0000113734|0001529276|84974191786,"Journal of Economic Theory|Journal of Economic Theory|Public Choice|Journal of Public Economics|Journal of Public Economics|Quarterly Journal of Economics|American Economic Review|Economics and Politics|Public Choice|Journal of Law, Economics, and Organization|American Journal of Political Science|American Economic Review|Quarterly Journal of Economics|Review of Economic Studies|Journal of Economic Theory|Economics & Politics|Econometrica|Review of Economic Studies|American Political Science Review|Journal of Economic Theory|American Political Science Review"
2-s2.0-45249084143,2008,0040729504|0000234053|34547678276|27744504133|0032104361|0036374633|0442309562|8344228503|0000920235|34247333392|0000857375|0036215568|0036315628|34250369101,Journal of Econometrics|Journal of Political Economy|Econometrica|Econometrica|Resource and Energy Economics|Econometrica|Journal of the American Statistical Association|Econometrica|Journal of Econometrics|Journal of Econometrics|Journal of the American Statistical Association|Econometrica|Journal of Public Economics|Handbook of Econometrics
2-s2.0-39649120748,2008,0031418748|0039723343|23844556803|3142764049|84977364496|0041077402|70449530457|0036626469|0042409462|0142188072|0000829544|4544362915|0032774165|0012248027|34547677653|84993843447|84963036490|20144363229|30844433546|0000737515|0031474088|0042229588|0040250337|1642419195,Journal of Political Economy|Quarterly Journal of Economics|Review of Economics and Statistics|Econometrica|American Economic Review|American Economic Review|Handbook of Macroeconomics|International Finance|Journal of Monetary Economics|Journal of Finance|American Economic Review|Journal of Political Economy|European Economic Review|American Economic Review|Journal of Economic Dynamics and Control|The Journal of Finance|Review of Economic Studies|Journal of Political Economy|American Economic Review|Review of Economic Studies|Journal of Political Economy|Journal of Economic Theory|Journal of Finance|Journal of Monetary Economics
2-s2.0-40449142546,2008,0035643462|40449129278|33847615732|0000297945|0033344363|35348829995|0036212678|2942702175|85008743642|0040898823|77949738072,RAND Journal of Economics|Economics Letters|American Economic Review|American Economic Review|Management Science|Journal of Political Economy|Econometrica|American Economic Review|Quarterly Journal of Economics|Journal of Business|Quarterly Journal of Economics
2-s2.0-40449138758,2008,0036027421|0000121733|84971725007|0001539677|3042654715|0030452013|0001871710|84891010016|0041524926|0037263472|0000618084|11244328269|84986847080|17044380929|33646857253|0001332162|23844541026|0034002530|27844576602|0037354935|0002831862|0038648219|0031567769,"European Journal of Operational Research|Journal of Mathematical Biology|American Political Science Review|Public Choice|Political Studies|Journal of Political Economy|Journal of Economic Theory|Investment under Uncertainty|Journal of Economic Dynamics and Control|Review of Financial Studies|American Economic Review|Journal of Money, Credit and Banking|Mathematical Finance|American Political Science Review|British Journal of Political Science|Review of Economic Studies|Political Analysis|Electoral Studies|Journal of Business|Electoral Studies|Economics and Politics|British Journal of Political Science|Economics Letters"
2-s2.0-40449136103,2008,8744303620|38248999435|77956829723|0029536933|0041715941|24944473784|0043226159|24944565744|0036655918|44949278340|15844367076|0003314941|15844370501|24944524691|0003061463|0032870113|0036216912|0346835936|0000769798|0001717704|3342947278|0001582485|0013148655|0001898581|0033953153|0039193070|0141538285,Journal of Economic Literature|Journal of International Economics|Handbook of International Economics|International Economic Review|American Economic Review|Journal of Political Economy|Journal of Monetary Economics|Journal of the European Economic Association|Review of Economic Studies|Journal of Monetary Economics|Journal of International Economics|Quarterly Journal of Economics|Journal of Monetary Economics|American Economic Review|Review of Economic Studies|Journal of Political Economy|Journal of Monetary Economics|International Economic Review|Journal of International Money and Finance|Journal of Econometrics|Journal of Political Economy|Journal of Economic Literature|Journal of Monetary Economics|Journal of Monetary Economics|Journal of International Economics|NBER Macroeconomics Annual|Journal of International Economics
2-s2.0-40449132982,2008,84935999565|38249034344|85027797376|0027770471|0000473191|1542603533|0029515109|84963064065|33846625442|0002842737|45549121614|0024156771|0037847567|0347031447|0043269772|12144279039,Quarterly Journal of Economics|Journal of Public Economics|Discrimination in Labor Markets|Quarterly Journal of Economics|Review of Economic Studies|American Economic Review|American Economic Review|American Economic Review|Handbook of Econometrics|Journal of Public Economics|Journal of Monetary Economics|Social Forces|Journal of Public Economics|Journal of Economic Theory|Review of Economic Studies|Journal of Political Economy
2-s2.0-40449131301,2008,0009237398|0008155671|0038831326|85010390101|85040959909|0001533965|17444394453|0000309092|84977716040|44949291946|5744242927|0040517705|0002965208|0032416910|0942291286|0002898789|33645928815|84977702514,"Journal of Financial Economics|Journal of Political Economy|Journal of Finance|Journal of Political Economy|Banks, finance and investment in Germany|Journal of Banking and Finance|Review of Finance|Journal of Financial Economics|The Journal of Finance|Journal of Financial Economics|Journal of Human Resources|Journal of Finance|Journal of Banking and Finance|Journal of Political Economy|European Economic Review|Journal of Financial Intermediation|Journal of Management and Governance|The Journal of Finance"
2-s2.0-40449120301,2008,0041169480|0037709801|0030374074|18744376145|33645073563|0041657474|0008977837|21844499900|0742271409|33745698806|0001294377|72049112562|84973997266|10844223210|0029837509|33645466522|0036026761|0348166371|0030147102|0346947299,Journal of Applied Psychology|American Political Science Review|Econometrica|Journal of Public Economics|Games and Economic Behavior|Games and Economic Behavior|American Economic Review|Journal of Personality and Social Psychology|Journal of Organizational Behavior|Research in Organizational Behavior|Theoretical Population Biology|International Journal of Industrial Organization|American Political Science Review|Journal of Abnormal and Social Psychology|American Sociological Review|Economic Journal|Journal of Economics and Management Strategy|Games and Economic Behavior|Games and Economic Behavior|Journal of Economic Theory
2-s2.0-40449118330,2008,25844435205|0039066490|0035402387|0037244925|27744577669|33750363368|33847196726|32544460708|33646522742|0036012995|2642557940|84926075268|0242268781|0142188082|84996129474|84996134132|33646501534|26444481610|0036407554,Review of Financial Studies|Journal of Finance|Journal of Financial Economics|Econometrica|Econometrica|Journal of Financial Econometrics|Journal of Econometrics|Journal of Financial Economics|Journal of Business and Economic Statistics|Journal of the Royal Statistical Society. Series B: Statistical Methodology|Econometrica|Identification and Inference for Econometric Models: Essays in Honor of Thomas Rothenberg|Journal of Econometrics|Journal of Finance|ESAIM - Probability and Statistics|ESAIM - Probability and Statistics|Journal of Business and Economic Statistics|Journal of Financial Econometrics|Journal of Applied Econometrics
2-s2.0-40449107939,2008,0344153931|29244491906|3142727749|0041715941|0001611547|3042798868|0039333359|2442638896|2442636390|0040925664|0242583203|34248578180,Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Political Economy|American Economic Review|Journal of Economic Literature|Journal of International Economics|American Economic Review|American Economic Review|American Economic Review|Journal of Finance|Econometrica|Journal of International Economics
2-s2.0-40449104402,2008,0001211291|38249029171|84988103829|1642288293|0037002724|0000320567|0011429571|0032429650|84962992220|0002057229|0001810166|0242403070|0031067529|0016572417|0037609397|0039191481|0001878221|0036160858,Journal of Political Economy|Journal of Economic Theory|Journal of Economics & Management Strategy|Econometrica|International Journal of Game Theory|Journal of Mathematical Economics|International Journal of Game Theory|Journal of Political Economy|Review of Economic Studies|Journal of Economic Theory|European Economic Review|Games and Economic Behavior|Games and Economic Behavior|Operations Research|Games and Economic Behavior|American Economic Review|Journal of Economic Theory|Games and Economic Behavior
2-s2.0-40449101002,2008,84959819007|34249858533|84985757244,Review of Economic Studies|Quarterly Journal of Economics|Economic Inquiry
2-s2.0-40449100721,2008,0029190847|0037277112|0002605402|0001336369|0012219374|84963033915|0001366906|49149144881|84925972227|38249027969,Econometrica|Econometrica|Econometrica|Review of Economic Studies|Journal of Urban Economics|Review of Economic Studies|Review of Economic Studies|European Economic Review|Review of Economic Studies|Journal of Economic Theory
2-s2.0-40449084198,2008,34548817871|36049032421|34250671646|0039844369|1842762352|0000375820|35448967126|0037941587|34548662648|0003175062|0036091196|0344540194|21044441270|85015256306|0002187212|0038323842|21044433895|33746352757|21044454466|10644258277|0005419636|0347120625|33645130867,"Journal of Monetary Economics|Journal of Monetary Economics|Journal of Economic Theory|International Economic Review|Journal of Money, Credit and Banking|Review of Economic Dynamics|Econometrica|Econometrica|Review of Economic Dynamics|Journal of Economic Theory|Econometrica|Quarterly Journal of Economics|International Economic Review|Journal of Political Economy|Journal of Economic Theory|Journal of Economic Theory|Journal of Political Economy|International Economic Review|Econometrica|Journal of Economic Theory|Review of Economic Studies|International Economic Review|International Economic Review"
2-s2.0-37049034512,2008,3142714481|0032823355|34247339072|0034576316|34247387545|33646344215|4043181925|0031286393|17844373561|0007353124|0033059408|34247961611|84937282386|0036044691|0034554375|0043185716|0036342305,Journal of Political Economy|Journal of Political Economy|Psychological Science|Psychological Reports|Personal Relationships|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Social and Personal Relationships|Evolution and Human Behavior|Journal of Psychology: Interdisciplinary and Applied|Cultural Diversity and Ethnic Minority Psychology|The Journal of Mathematical Sociology|The ANNALS of the American Academy of Political and Social Science|Journal of Social and Personal Relationships|Journal of Social and Personal Relationships|Journal of Labor Economics|Journal of Comparative Family Studies
2-s2.0-37049014755,2008,0000114625|0000104607|0042132534|0038017104|0001343896|84960613149|0027770471|0000467667|84963094429|0000885425|0031404408|0036704136|0031161431|3142768897|33846677832|0000773694|84927955566|33645930360|0041329791|0039723342|41449091490|84948892850,"Econometrica|American Economic Review|Journal of Economic Literature|Scandinavian Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Review of Economic Studies|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Public Economics|Journal of Labor Economics|Econometrica|Quarterly Journal of Economics|Advances in Economics and Econometrics: Theory and Applications, Eighth World Congress, Volume 1|Research in Labor Economics|Labour Economics|Quarterly Journal of Economics|Journal of Economic Behavior and Organization|Review of Economic Studies"
2-s2.0-36949040166,2008,,
2-s2.0-36949038213,2008,0000114625|84959840912|20044377962|0036435474|0036183121|33947256821|0040185730|0040329930|0001976727|0010108855|13444302636|0036656258|0021450747|0000971801|0000092947|0346567431|0032764396|0035175460|0242592972|70350104946|70350324619|0030559633|0036435475|33646177056|0025946813|84960572999|0001050458|0026471269,Econometrica|Review of Economic Studies|Industrial and Labor Relations Review|Econometrica|Review of Economic Studies|Journal of Applied Probability|International Economic Review|International Economic Review|Stochastic Processes and their Applications|International Economic Review|Journal of Labor Economics|Review of Economic Studies|Journal of Applied Probability|Econometrica|Probability Theory and Related Fields|Journal of Economic Theory|Economic Journal|Journal of Political Economy|Journal of Applied Probability|Handbook of Income Distribution|Handbook of Statistics|Journal of Labor Economics|Econometrica|European Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Econometrica|Journal of Political Economy
2-s2.0-36949034504,2008,0346236375|33845575777|33750018891|0035193003|0036510062|44149093434|0007425362|0030365255|0000738652|20444478335|0011520962|38249035250|0030210767,Review of Economic Studies|Journal of Economic Theory|Economic Theory|Games and Economic Behavior|RAND Journal of Economics|Journal of Economic Theory|Journal of Economic Theory|RAND Journal of Economics|Journal of Economic Theory|Economics Letters|Games and Economic Behavior|Journal of Economic Theory|Games and Economic Behavior
2-s2.0-36949031467,2008,43949167764|0036150393|61049355170|26044451588|0036339914|0000297945|84986366971|0010246393|2542460624|2942746580|77956721367|33746600682|2442593560|0035088217|0004239437,Journal of Econometrics|Journal of Public Economics|Labor Studies Journal|Quarterly Journal of Economics|Journal of Applied Psychology|American Economic Review|Journal of Applied Econometrics|Industrial and Labor Relations Review|Journal of Political Economy|American Economic Review|Handbook of Labor Economics|Quarterly Journal of Economics|Review of Economics and Statistics|Journal of Political Economy|Journal of Econometrics
2-s2.0-36949030703,2008,0036313914|0040496020|0033477598|0344032944|10444228143|20144377477|21844493101|85077563618|34548348988|13844276827|0012770085|84979188687|85025650620|0039784127|77958397400|0036665833|0002211637|85076770617|0031542931|85005333910|34547662019|85076747725,"Journal of Political Economy|RAND Journal of Economics|Journal of Law, Economics, and Organization|American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|RAND Journal of Economics|RAND Journal of Economics|Journal of the European Economic Association|Management Science|American Economic Review|Economica|American Economic Review|Journal of Industrial Economics|Journal of Law, Economics, and Organization|Economic Inquiry|Journal of Law, Economics, and Organization|RAND Journal of Economics|Journal of Industrial Economics|RAND Journal of Economics|Quarterly Journal of Economics|RAND Journal of Economics"
2-s2.0-36949028730,2008,38249013466|29244447108|0001660909|0030549164|0041360394|84960610685|0039184677|38049044430|0036183625|25844451125|0345770361|0742289228|77955618035|0842312523|0042671323|0032359292|0040517082|0345016952|1642331944|84993905061|21844450627|33745935158|21144463716|1642542003|84977711560|23944484941|0000749777|36749089439|0000423667|0040531555,European Economic Review|Journal of Financial Economics|American Economic Review|RAND Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Financial Economics|Journal of Financial Economics|Review of Economic Studies|Review of Financial Studies|Journal of Economic Theory|Journal of Financial Markets|Review of Financial Studies|Review of Economic Studies|Journal of Finance|Review of Financial Studies|Journal of Finance|Journal of Business|Journal of Finance|The Journal of Finance|Annals of Finance|Journal of Financial Economics|Journal of Financial and Quantitative Analysis|Journal of Financial Markets|The Journal of Finance|Journal of Finance|American Economic Review|Journal of the European Economic Association|Journal of Financial Economics|Journal of Finance
2-s2.0-36949028303,2008,84935999565|0000553727|0001343896|0034980938|34248459078|0000308606|27744568768|0005353907|0035315050|0034981137|77957030473|84883943675|0001701119|34250722154|85069210658|0035315254|36949029411|0013937494|21844514988|0003134520,Quarterly Journal of Economics|Econometrica|Quarterly Journal of Economics|Econometrica|Psychological Bulletin|Journal of Experimental Social Psychology|Journal of Political Economy|Quarterly Journal of Economics|Journal of Economic Theory|Review of Economic Studies|Advances in Experimental Social Psychology|Creative Destruction: How Globalization Is Changing the World's Cultures|Industrial and Corporate Change|Review of Economic Studies|Food in the Social Order|Journal of Economic Theory|Journal of the European Economic Association|Journal of Personality and Social Psychology|International Journal of Game Theory|Games and Economic Behavior
2-s2.0-36949024463,2008,34548024619|0038414756|0000543276|46149129172|0037788868|84957363402|0001478807|3042578977|0035530136|4444277242|0036183694|0001266334|0001711629|33847413625|16344375445|0024641782|33644553294|0031288020|33644533822|0000681173,Journal of Economic Theory|Transactions of the American Mathematical Society|Review of Economic Studies|Journal of Economic Theory|Econometrica|Quarterly Journal of Economics|Review of Economic Studies|Journal of Mathematical Economics|Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Journal of Mathematical Economics|Econometrica|Econometrica|Review of Economic Studies|Operations Research Letters|Econometrica|Economic Theory|Management Science|Econometrica
2-s2.0-36949019758,2008,0033469645|0000518184|0031067529|85008743642,RAND Journal of Economics|Journal of Economic Theory|Games and Economic Behavior|Quarterly Journal of Economics
2-s2.0-36949011614,2008,0002893643|41749110051|66049143003|0034339639|0036773888|0033661553|77958410355|24944525828|0035533821|53249102075|12344317307|33750501837|33747631037|0037410510|27744535413,"Journal of Political Economy|RAND Journal of Economics|Handbook of Industrial Organization|American Journal of Political Science|Review of Economic Studies|Journal of Political Economy|Journal of Law, Economics, and Organization|Review of Finance|American Political Science Review|Journal of Law, Economics, and Organization|Review of Financial Studies|Economics Letters|Journal of Economic Literature|Economics Letters|Review of Economic Studies"
2-s2.0-36949007390,2008,33645681087|0034042341|0041715941|0001792561|33746807724|0013091061|16644372483|0001677738|0036376395|0000381914|3042680102|0000943611|34248478595|0019140244|0000184044|0242583203|0036047775|0036183125|12144249419|84889429644|0000050185|38249011328,Review of Economic Studies|World Bank Economic Review|American Economic Review|Journal of International Economics|Journal of Monetary Economics|Journal of International Economics|Journal of Industrial Economics|Quarterly Journal of Economics|Econometrica|Canadian Journal of Economics|Journal of Economic Geography|Journal of International Economics|Journal of International Economics|American Economic Review|Journal of International Economics|Econometrica|International Economic Review|Review of Economic Studies|Journal of Political Economy|Handbook of International Trade|Journal of International Economics|Journal of International Economics
2-s2.0-70149124958,2009,0036435474|66049157418|0042745378|0242510038|0036509819|4444268259|0345758485|0030501828|84950937290|70350099722|0000621414|0002737887|38249021120|77956890234|0034860536|0037237288|0036214583|0142007875|0036775956|0347985216|0000414676|0141973196|0029180568|4444326243|10444286736|0001033643|0036334315,Econometrica|Handbook of Econometrics|RAND Journal of Economics|Review of Economics and Statistics|RAND Journal of Economics|Econometrica|Journal of Econometrics|Econometric Theory|Journal of the American Statistical Association|Handbook of Econometrics|Econometrica|American Economic Review|Economics Letters|Biometrika|Journal of Political Economy|Review of Economic Studies|Econometrica|Econometrica|Review of Economic Studies|Journal of Econometrics|Econometrica|Econometrica|Econometrica|Journal of Economic Theory|Journal of Econometrics|Journal of Econometrics|RAND Journal of Economics
2-s2.0-70149124084,2009,0000341006|25844486659|33645732882|0000341005|24044536650|34249838202|29544451577|27744476246|84970520825|58149442649|84957363402|0035518688|0002560703|0001266334|0036275062|0033071923|4043081302|16344375445|0037789630|0037756148|0038789790|34547220323|33846231907|34548527409,Management Science|Management Science|American Economic Review|Management Science|Environmental and Resource Economics|Journal of Risk and Uncertainty|American Economic Review|Review of Economic Studies|Review of Educational Research|Psychological Bulletin|Quarterly Journal of Economics|Mathematics of Operations Research|Journal of Mathematical Economics|Journal of Mathematical Economics|Journal of Economic Theory|Cognitive Psychology|American Economic Review|Review of Economic Studies|American Economic Review|American Economic Review|Journal of Economic Behavior and Organization|Theory and Decision|Theory and Decision|Review of Economic Studies
2-s2.0-70149122609,2009,14044252192|0006245201|0141890824|33646759600|37349092258|0000232757|0036773888|1942477644|20444401244|84963017687|34250678600|67349091419|34548043243|34247106647|0001250001|21844526989|0030356907|0033442404|33846669324|33846013525|0001203134|85008736512|84960562707|0036158383,Journal of Public Economics|Journal of Economic Theory|Journal of Political Economy|Games and Economic Behavior|Econometrica|Journal of Economic Theory|Review of Economic Studies|Games and Economic Behavior|American Economic Review|Review of Economic Studies|Journal of Economic Theory|Experimental Economics|Journal of Economic Theory|Journal of Economic Theory|Journal of Accounting and Economics|RAND Journal of Economics|Econometrica|Review of Financial Studies|Journal of Economic Theory|International Journal of Game Theory|Econometrica|Quarterly Journal of Economics|Quarterly Journal of Economics|Games and Economic Behavior
2-s2.0-70149116344,2009,0001290043|40549127113|45849134939|0006644138|0004574811|0347176987|84959777265|11244313947|0001599360|0344983401|84944830772|0041738311|0036381877|17044402499|84937908309,"American Economic Review|Journal of Political Economy|Journal of the European Economic Association|International Economic Review|Journal of Political Economy|Journal of Economic Theory|Review of Economic Studies|Journal of Financial and Quantitative Analysis|American Economic Review|Journal of Political Economy|The Journal of Finance|Brookings Papers on Economic Activity|Brookings Papers on Economic Activity|Journal of Development Economics|Financial Crises, Liquidity, and the International Monetary System"
2-s2.0-70149111930,2009,85005305538|0037948381|0242371115|0034128535|84927978992|0000320567|0021066949|0037237288|3142672766|59249091394|0036775956|0347985216|0000016303|85005289955|0142246434|15544389778|85012252920,"Quarterly Journal of Economics|Journal of Economic Theory|Explorations in Economic History|Journal of Political Economy|Advances in Economics and Econometrics: Theory and Applications, Eighth World Congress, Volume 1|Journal of Mathematical Economics|Quarterly Journal of Economics|Review of Economic Studies|Games and Economic Behavior|Games and Economic Behavior|Review of Economic Studies|Journal of Econometrics|Econometrica|Economic Inquiry|Journal of Economic Theory|Journal of Economic Literature|Journal of Economic History"
2-s2.0-70149104485,2009,14844360439|33646353265|34547278029|44649180491|45849096893|64549148965|0036093822|0039842662|0348207985|0002463222|3242712453|0347985216|33646377943|0018001050|0001917539|0036091177|0032773001|38249039740|33748506271|34249098466,Advances in Theoretical Economics|Econometrica|American Economic Review|Games and Economic Behavior|Journal of the European Economic Association|Theoretical Economics|Econometrica|Quarterly Journal of Economics|Journal of Economic Theory|Journal of Economic Theory|European Economic Review|Journal of Econometrics|Econometrica|Journal of Optimization Theory and Applications|Review of Economic Studies|Econometrica|European Economic Review|Journal of Economic Theory|Econometrica|Games and Economic Behavior
2-s2.0-70149102215,2009,0033269292|85027797376|84960610685|0036704138|4243371198|0033243682|33747384681|20444460306|0001111638|0000142232|21244505093|0034980807|0001359239|0036041336|21544474965,"Journal of Educational Psychology|Discrimination in Labor Markets|Quarterly Journal of Economics|Quarterly Journal of Economics|Review of Economic Studies|Journal of Law, Economics, and Organization|American Economic Review|Journal of Monetary Economics|Journal of Educational Psychology|Journal of Personality and Social Psychology|Personality and Social Psychology Review|Journal of Political Economy|Journal of Political Economy|European Journal of Social Psychology|Journal of Economic Surveys"
2-s2.0-70149091747,2009,33748877252|1542609884|84891010016|33847609217|0002737066|84959829858|0039065970|84960586010|0036867964|33744535003|36749058882|2542427486|33646497234|0000338498|0000399642|33750828079|33745865139|0001058483|84856043672|84959810873|0038521562|70350160519,Journal of Economic Behavior and Organization|Journal of Economic Literature|Investment under Uncertainty|American Economic Review|Journal of the American Statistical Association|Review of Economic Studies|Review of Economic Studies|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Journal of the European Economic Association|Journal of Economic Dynamics and Control|Journal of Financial Economics|Journal of Mathematical Economics|Journal of Economic Theory|Journal of Monetary Economics|Review of Economic Studies|Journal of Economic Theory|Bell System Technical Journal|Quarterly Journal of Economics|Journal of Monetary Economics|American Economic Review
2-s2.0-67651245722,2009,0039552198|33748510758|67349265920|34250637991|4043130984|4544238467|0036867666|66049142132|33750177351|0008848582|84884058270|84884055882|34547328094|0002827622|0001168886|84960575613|0005508977|0018542003|25844528845|0037319467,Quarterly Journal of Economics|Econometrica|Journal of Econometrics|Journal of Economic Theory|American Economic Review|International Economic Review|Economic Journal|Handbook of Regional and Urban Economics|Social Networks|Quarterly Journal of Economics|Connections: An Introduction to the Economics of Networks|Social and Economic Networks|American Economic Review|Psychometrika|Review of Economic Studies|Review of Economic Studies|Quarterly Journal of Economics|SIAM Journal on Control and Optimization|Journal of Economic Literature|Review of Economics and Statistics
2-s2.0-64149100925,2009,0034030208|0043226791|0012915033|84959805365|0041715941|0012372297|13444293106|85016824275|28244437226|0022846231|0001629492|64149088927|58849113079|0025621039|0033001814|0346567431|39149136484|14544292386,Journal of International Economics|NBER Macroeconomics Annual|Journal of Monetary Economics|Review of Economic Studies|American Economic Review|Review of Economic Dynamics|European Economic Review|Economic Policy|Economic Journal|Bulletin of Latin American Research|Industrial and Labor Relations Review|Review of Economic Studies|International Economic Review|Quarterly Journal of Economics|Journal of International Economics|Journal of Economic Theory|International Economic Review|Journal of International Economics
2-s2.0-67549148511,2009,35448958569|0000003785|0346093816|1842737015|85066217893|0041819800|84883190371|21844494241|0013498103|0000391884|0030305869|0001187515|3042730368|0036132038|0348246070|0030163302|0010130401|0036272619|0033412155|0012846557|85071203999|0035640807,"Advances in Econometrics|Oxford Bulletin of Economics and Statistics|Journal of Econometrics|Journal of Econometrics|Econometric Reviews|Journal of International Money and Finance|Econometric Theory and Practice: Frontiers of Analysis and Applied Research|Econometric Theory|Journal of Econometrics|Journal of Econometrics|Economics Letters|Oxford Bulletin of Economics and Statistics|Journal of Econometrics|Journal of International Economics|Journal of International Economics|Journal of International Money and Finance|Journal of International Economics|Journal of International Economics|Econometric Theory|Econometrica|Econometric Reviews|Journal of Money, Credit and Banking"
2-s2.0-67549144826,2009,0001872872|3142764049|38249041358|18144424449|13844275121|0009731066|0031410051|85010390101|34250836195|34249857699|0043269774|34250858825|84960597692|0000205134|0000930326|0000947861|20144363229|84974132812|0003057401|0042573481|0032790078,Economics Letters|Econometrica|Journal of Public Economics|Economic Theory|Journal of Economic Theory|European Economic Review|Journal of Political Economy|Journal of Political Economy|Journal of Political Economy|Quarterly Journal of Economics|Review of Economic Studies|NBER Macroeconomics Annual|Quarterly Journal of Economics|Review of Economic Studies|Journal of Economic Theory|European Economic Review|Journal of Political Economy|The Journal of Economic History|Review of Economic Studies|Quarterly Journal of Economics|European Economic Review
2-s2.0-67549135670,2009,0001301157|0032384160|0030529858|0000268721|0001322304|0030687523|0000313616|0010929674|0036793458,Journal of Public Economics|Review of Economics and Statistics|Journal of Labor Economics|Journal of Monetary Economics|American Economic Review|Journal of Political Economy|Review of Economic Studies|Review of Economic Studies|Journal of Monetary Economics
2-s2.0-67549134399,2009,33646200768|18144424449|40549127113|0008155671|2042499660|84959794927|0000298981|84944074311|0034988947|84959777265|3042857744|84977716040|0038323044|14644388216|0021605904|0001599360|34548007907|0041112706,Journal of International Economics|Economic Theory|Journal of Political Economy|Journal of Political Economy|Economic Policy|Review of Economic Studies|Journal of Financial Economics|Journal of Finance|Journal of Political Economy|Review of Economic Studies|Journal of Economic Perspectives|The Journal of Finance|Economic Journal|Journal of International Economics|Economic Journal|American Economic Review|Journal of Political Economy|IMF Staff Papers
2-s2.0-67549124851,2009,57649165219|0033180449|33745278099|0036867094|33847014787|0000180992|0030305727|0030160009|34547340116|34547336458|0002475510|34248322779|0000771390|34247125056|34547323413|0142119316|6244231823|30844436627|49449124346|0040003931|33746640990|10744232923,Journal of the European Economic Association|Journal of Development Economics|European Economic Review|Quarterly Journal of Economics|Journal of Public Economics|Journal of Public Economics|Journal of Politics|Journal of Monetary Economics|American Economic Review|American Economic Review|Journal of Public Economics|Public Choice|American Economic Review|Journal of the European Economic Association|American Economic Review|Journal of Public Economics|Kyklos|American Economic Review|Journal of Public Economics|Quarterly Journal of Economics|Journal of Public Economics|Review of Economic Studies
2-s2.0-67549118629,2009,0042659374|0031430916|33646674840|84962992225|53349141207|0001203076|84963060367|0030535675|0000913879|0009006131|0003118703|0036160858,"Games and Economic Behavior|International Economic Review|Review of Economic Studies|Review of Economic Studies|Journal of Economic Behavior and Organization|Review of Economic Studies|Review of Economic Studies|Journal of Law, Economics, and Organization|American Economic Review|Journal of The Japanese and International Economies|Games and Economic Behavior|Games and Economic Behavior"
