eid,year,references,journals
2-s2.0-44949215749,2008,0030102652|34250742494|0003119518|0034336856|0034040259|0000618084|0000584976|0032220634|33846494753|0034336870|0012768720|0032220650|0001025964,American Political Science Review|Review of Economic Studies|American Political Science Review|American Political Science Review|Journal of Political Economy|American Economic Review|Econometrica|American Political Science Review|Journal of Economic Theory|American Political Science Review|American Economic Review|American Political Science Review|Games and Economic Behavior
2-s2.0-44949210392,2008,26444603749|2442555766|33947656372|0037150702|34247205345|0035075543|0027369990,Quarterly Journal of Economics|Review of Economics and Statistics|Quarterly Journal of Economics|Science|Journal of Labor Economics|American Journal of Obstetrics and Gynecology|American Journal of Obstetrics and Gynecology
2-s2.0-44949209458,2008,0033785967|85076333384|84928054395|0033785967|84972171977|33644589342|84891036454|0022171902,"Journal of Economic History|Power and Plenty: Trade, War, and the World Economy in the Second Millennium|The Cambridge Economic History of Modern Britain Volume 1: Industrialisation, 1700-1860|Journal of Economic History|The Journal of Economic History|Journal of Economic History|The Great Divergence: China, Europe, and the Making of the Modern World Economy|The Journal of interdisciplinary history"
2-s2.0-44949206464,2008,0001360838|34247263758|1242286610|0028345195|0032716202|0033784490|0000939053,American Economic Review|Labour Economics|Obstetrics and Gynecology|Epidemiology|Journal of Human Resources|Epidemiology|Journal of Economic Perspectives
2-s2.0-44949202468,2008,2942709873|85107939143|0035997430|33847384554|0037756148|0001760605,American Economic Review|Journal of Marketing Research|Economics Letters|Econometrica|American Economic Review|American Economic Review
2-s2.0-44949201111,2008,4544260608|0036655918|41249092983|84884049791|34249002656|0034417841|21044433895|0000998118|33646789814|84884050052,"Journal of Political Economy|Review of Economic Studies|Journal of Political Economy|Monetary Policy, Inflation, and the Business Cycle: An Introduction to the New Keynesian Framework|Journal of Political Economy|Journal of Money, Credit and Banking|Journal of Political Economy|Econometrica|NBER Macroeconomics Annual|Interest and Prices: Foundations of a Theory of Monetary Policy"
2-s2.0-44949197684,2008,84902644437|25644451968,"The Quiet Revolution: Central Banking Goes Modern|Journal of Money, Credit and Banking"
2-s2.0-44949195835,2008,33847103800|0000129808|33746260457|39749175096|0035540661,Trends in Cognitive Sciences|Psychological Bulletin|Trends in Cognitive Sciences|Journal of Personality and Social Psychology|Current Directions in Psychological Science
2-s2.0-44949193803,2008,34547686594|0042739761|84927101961|0042074501|4143124696|0039738027|0000378455,Journal of Monetary Economics|Brookings Papers on Economic Activity|Post Walrasian Macroeconomics: Beyond the Dynamic Stochastic General Equilibrium Model|Journal of Monetary Economics|Journal of the European Economic Association|International Economic Review|Journal of Economic Dynamics and Control
2-s2.0-44949192855,2008,,
2-s2.0-44949191410,2008,0032741463|33747433800|84948892850|0037331493,Journal of Political Economy|American Economic Review|Review of Economic Studies|Quarterly Journal of Economics
2-s2.0-44949191364,2008,,
2-s2.0-44949188379,2008,0142004903|8744303620|0035156134|0028807374|0038146833|36248977170|0242376960|85016838404|1842632685,American Economic Review|Journal of Economic Literature|Journal of International Economics|Journal of International Economics|Quarterly Journal of Economics|Journal of Economic Perspectives|American Economic Review|Economic Policy|Explorations in Economic History
2-s2.0-44949181819,2008,77956790242|67649354635|61849178816|0027721726,Handbook of Labor Economics|Journal of Human Resources|Applied Economics|Review of Regional Studies
2-s2.0-44949178427,2008,33745091521|0035579995|30744454309|0001501387|0041075665,Journal of Human Resources|Journal of Labor Economics|Economic Journal|Industrial and Labor Relations Review|Quarterly Journal of Economics
2-s2.0-44949178426,2008,,
2-s2.0-44949178397,2008,0037307791|27744486508|4544366642|37249011899|30844466659|3042711506|34247961611,American Political Science Review|Review of Economic Studies|Journal of Political Economy|Indian Economic And Social History Review|American Economic Review|Journal of Economic Perspectives|The Journal of Mathematical Sociology
2-s2.0-44949171582,2008,0036665672|84965786184|0036289842|26444607819,Economic Inquiry|The ANNALS of the American Academy of Political and Social Science|Journal of Financial Services Research|Financial History Review
2-s2.0-44949168520,2008,0001099198|37749034057|0042878886|0019392722,Quarterly Journal of Economics|Financial Analysts Journal|Journal of Risk and Uncertainty|Science
2-s2.0-44949159732,2008,0039624712,American Economic Review
2-s2.0-44949159728,2008,4043115589|0242583203,American Economic Review|Econometrica
2-s2.0-44949157320,2008,0001099198|0001237115|0034128535|34547364349|34547313737|77956727027|0041035945|33847666570|1842864907|84960565386,Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|RAND Journal of Economics|American Economic Review|Handbook of Health Economics|RAND Journal of Economics|American Economic Review|Journal of Political Economy|Quarterly Journal of Economics
2-s2.0-44949153450,2008,0024469193|28444493626|13844275495|0035926032|0036678755|0035830396|84982018313|0036100111|0034711152|7744239901,The Lancet|Neurobiology of Aging|Journal of Health Economics|British Medical Journal|Proceedings of the National Academy of Sciences of the United States of America|Neurology|British Journal of Educational Psychology|International Journal of Epidemiology|Neurology|Journal of the American Medical Association
2-s2.0-44949152501,2008,0002115197|0033147687,American Economic Review|Journal of Monetary Economics
2-s2.0-44949151092,2008,,
2-s2.0-44949150092,2008,5044238840|0002963184|0041879921|44949106447,Journal of Policy Analysis and Management|Journal of Monetary Economics|Journal of Policy Modeling|International Advances in Economic Research
2-s2.0-44949148170,2008,0030102652|34547404239|3042602336|25144501108|0000618084|0000584976|0033243635|33746614333|0034336870|22944472182|33947495577|21844509870|0348166371,American Political Science Review|American Political Science Review|Economics Letters|Journal of Economic Perspectives|American Economic Review|Econometrica|American Political Science Review|Quarterly Journal of Economics|American Political Science Review|American Journal of Political Science|American Political Science Review|Public Choice|Games and Economic Behavior
2-s2.0-44949147106,2008,0742289228|84971943415|0034980958|0000964939|0031537387|44949113242,Journal of Financial Markets|Journal of Financial and Quantitative Analysis|Econometrica|Journal of Business|Journal of Economic Theory|American Economic Review
2-s2.0-44949145244,2008,84901074645|33847049934|37649007104,Private pensions and public policies|Journal of Monetary Economics|Business Economics
2-s2.0-44949141531,2008,0033766683|85041149128|77958410286|33646394112|34548401217|0014413249|84918932681|36348983407|0036562885|84884048267,"Environment|International trade and the Montreal Protocol|Journal of Law, Economics, and Organization|Yale Law Journal|Journal of International Economic Law|Science|Providing Global Public Goods: Managing Globalization|Area|Foreign Affairs|The Collapse of the Kyoto Protocol and the Struggle to Slow Global Warming"
2-s2.0-44949140565,2008,33645675996|84884116339|0347022866|0141925287|84883955490|84883924239,"Journal of the European Economic Association|Lawlessness and Economics: Alternative Modes of Governance|Journal of Comparative Economics|Journal of Development Economics|In Search of Prosperity: Analytic Narratives on Economic Growth|One Economics, Many Recipes: Globalization, Institutions, and Economic Growth"
2-s2.0-44949138245,2008,0030477311|0035823152|84927101961|0346896327|84927077938|0001242340|33947514418,Journal of Political Economy|Science|Post Walrasian Macroeconomics: Beyond the Dynamic Stochastic General Equilibrium Model|IEEE Intelligent Systems|Post Walrasian Macroeconomics: Beyond the Dynamic Stochastic General Equilibrium Model|American Economic Review|Journal of Economic Behavior and Organization
2-s2.0-44949137307,2008,4344674622|33646382246|66049100957|0032771542|3042831202|33646374922|0346279155|7744231462|45549121696|35348823187,Journal of Finance|Quarterly Journal of Economics|Handbook of the Economics of Finance|Journal of Political Economy|Nature|Quarterly Journal of Economics|NBER Macroeconomics Annual|Journal of Financial Economics|Journal of Monetary Economics|American Economic Review
2-s2.0-44949137267,2008,0003315814|0037636594|27944490466|0026340163|31744450694|0141905184|84970315632|84970157661|33749166785,Journal of Economic Literature|Demography|Future of Children|Population & Development Review|Oxford Review of Economic Policy|Demography|Journal of Family Issues|Journal of Family Issues|Annual Review of Sociology
2-s2.0-44949136336,2008,31544462628|33746655320|29544433068,Science|Proceedings of the National Academy of Sciences of the United States of America|American Economic Review
2-s2.0-44949136315,2008,85015692260|0000164151|0002720622|0142219263|0015602539,Journal of Political Economy|Journal of Economic Dynamics and Control|Journal of Economic Theory|Journal of Finance|Bell J Econ Manage Sci
2-s2.0-44949134951,2008,70449089152|34547682160|85017459501,Handbook of Macroeconomics|Journal of Monetary Economics|Journal of Political Economy
2-s2.0-44949130678,2008,0027545539|0036815097|0039701880|0025729404,Journal of Population Economics|Review of Economic Dynamics|Journal of Marriage and Family|British Medical Journal
2-s2.0-44949129726,2008,84929756379|2442562228|44949103219|44949094561|84926976851|44949138245,Reconstructing Macroeconomics: A Perspective from Statistical Physics and Combinatorial Stochastic Processes|International Economic Review|American Economic Review|Handbook of Computational Economics|Post Walrasian Macroeconomics: Beyond the Dynamic Stochastic General Equilibrium Model|American Economic Review
2-s2.0-44949128036,2008,0041730274|30444436878|34548064908|84958468432|0028591925|0037379419|0020575879,Journal of Economic History|Economics and Human Biology|Proceedings of the National Academy of Sciences of the United States of America|The Journal of Economic History|American Economic Review|Journal of Biosocial Science|Annals of Human Biology
2-s2.0-44949124498,2008,1542709171|0003327004|0039147421|24344471356|0347507784,American Economic Review|American Economic Review|Journal of Economic Education|Journal of Economic Education|Journal of Economic Education
2-s2.0-44949120658,2008,0043226159|0029202330|0344652451|0035657699|49049088493,Journal of Monetary Economics|Econometrica|Journal of Economic Literature|Review of Economic Studies|Journal of International Economics
2-s2.0-44949120654,2008,84977316348|0040212676|84883918047|84974489613|17644378119|0008919779|19944386908|0031286425|0041730214,The Journal of Finance|Journal of Finance|The European Economy since 1945: Coordinated Capitalism and Beyond|Journal of Financial and Quantitative Analysis|Journal of Business|Journal of Finance|Journal of Financial Research|American Political Science Review|International Journal of Finance and Economics
2-s2.0-44949118484,2008,0001180740|0043226159|0037412961|43949170301|34249002656|2442704125|0001113685,Review of Economic Studies|Journal of Monetary Economics|Marketing Science|Journal of Monetary Economics|Journal of Political Economy|RAND Journal of Economics|Review of Economic Studies
2-s2.0-44949118482,2008,0011989878,Journal of Economic Perspectives
2-s2.0-44949113242,2008,1642395588|23944508011|0742289228|0345820006|84971943415|36949028730|84977711560|84959850547|0003293357|0142157070,Econometrica|Journal of Finance|Journal of Financial Markets|Harvard Law Review|Journal of Financial and Quantitative Analysis|Review of Economic Studies|The Journal of Finance|Review of Economic Studies|Journal of Finance|Journal of Finance
2-s2.0-44949112318,2008,36348958390,Southern Economic Journal
2-s2.0-44949112317,2008,0001099198|34547364349|0042227362|0034128535|84927978992|34547313737|1842864907,"Quarterly Journal of Economics|RAND Journal of Economics|European Economic Review|Journal of Political Economy|Advances in Economics and Econometrics: Theory and Applications, Eighth World Congress, Volume 1|American Economic Review|Journal of Political Economy"
2-s2.0-44949112281,2008,45149124852|0002484645,Journal of Economic Perspectives|Journal of Econometrics
2-s2.0-44949111382,2008,0034531972|85099487396|0347967891|0002661989|35349025744|38249042864|34548580449|70350116443|0002379934|33847341575|67650230886|35548997179|34249817871,World Development|SAE Technical Papers|Journal of Economic Perspectives|Journal of Public Economics|National Institute Economic Review|Economics Letters|Global Environmental Change|Handbook of Public Economics|Journal of Public Economics|McKinsey Quarterly|Revue Economique|Climatic Change|Climate Policy
2-s2.0-44949111347,2008,1842800143|34548064908|33749410061|22144471203,Journal of Economic Literature|Proceedings of the National Academy of Sciences of the United States of America|Explorations in Economic History|World Development
2-s2.0-44949110111,2008,4444289470|55549114029,Journal of Economic Growth|Review of Economics and Statistics
2-s2.0-44949110070,2008,0001403718|38249012274|33646792946|0346567431|77956780487|21144468449|85017190171,Journal of Business and Economic Statistics|Economics Letters|NBER Macroeconomics Annual|Journal of Economic Theory|Handbook of Labor Economics|Quarterly Journal of Economics|American Economic Review
2-s2.0-44949109132,2008,0035174065|2942756030|84960577231|33845937923|38149146604,European Economic Review|American Economic Review|Review of Economic Studies|Scandinavian Journal of Economics|Journal of Economic Behavior and Organization
2-s2.0-44949103241,2008,17044415719|4243371198|27744545935|17944376558|0035212713|35448945255,Journal of Economic Perspectives|Review of Economic Studies|American Economic Review|Review of Economic Studies|Journal of Economic Surveys|American Economic Review
2-s2.0-44949103219,2008,84927101961|84927089416|0242551170|84926976851|85106293860|84927097967,Post Walrasian Macroeconomics: Beyond the Dynamic Stochastic General Equilibrium Model|Post Walrasian Macroeconomics: Beyond the Dynamic Stochastic General Equilibrium Model|Journal of Economic Dynamics and Control|Post Walrasian Macroeconomics: Beyond the Dynamic Stochastic General Equilibrium Model|Economics|Post Walrasian Macroeconomics: Beyond the Dynamic Stochastic General Equilibrium Model
2-s2.0-44949101292,2008,15844426510|44949254910|9544228424|44949243034,Journal of Political Economy|American Economic Review|Journal of the American Medical Association|American Economic Review
2-s2.0-44949099372,2008,33947691205|0027713860|84963060954|0346872543,Journal of Economic Perspectives|American Economic Review|Review of Economic Studies|NBER Macroeconomics Annual
2-s2.0-44949094410,2008,0000979996|0001255515|84924512038|27744543736,American Economic Review|Journal of Economic Perspectives|Institutions and the Path to the Modern Economy: Lessons from Medieval Trade|Journal of Economic Perspectives
2-s2.0-44949094409,2008,27644568988|16244384595|0041925172|84944628858|53349118368|20744456629|33847679507|5644291795|0034928713|4644256445|0030925112|0000080038,Nature Neuroscience|American Economic Review|Trends in Neurosciences|Psychological Review|American Economic Review|Journal of Economic Literature|American Economic Review|Science|Annual Review of Neuroscience|Neurobiology of Learning and Memory|Human Brain Mapping|Psychological Review
2-s2.0-44949094376,2008,84920997684|4444295420|0042367205|0036704242|15544371446|0033380635,Quarterly Journal of Economics|Econometrica|Journal of Economic Behavior and Organization|Quarterly Journal of Economics|Journal of Economic Literature|Journal of Political Economy
2-s2.0-44949093480,2008,,
2-s2.0-44949093479,2008,0036226390|33744931919|84884116339|45149131179|0032771832|84924512038|35848949571|0032436059|0026006809|0029756837,Journal of Development Economics|European Economic Review|Lawlessness and Economics: Alternative Modes of Governance|Journal of Economic Perspectives|World Development|Institutions and the Path to the Modern Economy: Lessons from Medieval Trade|World Bank Economic Review|Land Economics|World Bank Economic Review|Development and Change
2-s2.0-44949093443,2008,0000039345,Journal of Economic Literature
2-s2.0-44949092523,2008,0037596892|33645800979|33846375876|54949124215|84883928763|0000118629,Review of Economics and Statistics|Journal of Economic Perspectives|Review of Black Political Economy|Journal of Business and Economic Statistics|Poverty and Discrimination|American Economic Review
2-s2.0-44949083495,2008,84881844837|70449089152|0003083292|58149365138|43949165060,Review of Economic Studies|Handbook of Macroeconomics|Economics Letters|Journal of Econometrics|Carnegie-Rochester Confer. Series on Public Policy
2-s2.0-41849150441,2008,0002640011|19844374723|0009321539|20444405041|4444295420|0034136267|84937313793|0036704242|10444258075|0142135913|0001603778|3042576333|33947695611|0034382750|0034394980|0033244648|0028808233,Legislative Studies Quarterly|Journal of Human Resources|Quarterly Journal of Economics|American Economic Review|Econometrica|Demography|Sociological Quarterly|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Applied Econometrics|American Economic Review|American Economic Review|Quarterly Journal of Economics|American Journal of Political Science|American Political Science Review|Gender and Society|New England Journal of Medicine
2-s2.0-41849149366,2008,84952544089|0037596892|1642542021|0002236527|0034957167|17144367344|48749143178|0036655918|0033713959|70449089152|0031670190|0006260747|33747718069|84959805338|0142055330|0040122116|45949119253|0036132038|0029532393|0000786475|0036810481|43949165060|77956774759|84884050052,Journal of Business and Economic Statistics|Review of Economics and Statistics|Journal of Monetary Economics|Journal of Monetary Economics|Journal of International Economics|Journal of International Economics|Journal of Monetary Economics|Review of Economic Studies|Journal of International Economics|Handbook of Macroeconomics|European Economic Review|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|Journal of Monetary Economics|Review of Economics and Statistics|Carnegie-Rochester Confer. Series on Public Policy|Journal of International Economics|Journal of Political Economy|Journal of Economic Literature|Computational Economics|Carnegie-Rochester Confer. Series on Public Policy|Handbook of Macroeconomics|Interest and Prices: Foundations of a Theory of Monetary Policy
2-s2.0-41849146449,2008,35448934929|84924460470,American Economic Review|Putting Auction Theory to Work
2-s2.0-41849143051,2008,0002389286|0036997690|77957229596|0012120028|33745322121|84924506670|0842269287|33144471492|85006637466|0037941884|0001288049|34547404296|0032771542|0009095893|0009095893|11244314971|0001246509|0002653130|0036179752|0040364531|0006260747|16244390866|16244375561|43049180300,"Journal of Economic Theory|Journal of Political Economy|Journal of the European Economic Association|Quarterly Journal of Economics|Econometrica|The Paradox of Asset Pricing|Review of Economic Studies|Journal of Economic Theory|Arrow and the Ascent of Modern Economic Theory|Journal of Economic Dynamics and Control|Econometrica|Journal of Money, Credit and Banking|Journal of Political Economy|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Review of Economic Studies|Journal of Economic Theory|Review of Economic Studies|Journal of Economic Literature|Quarterly Journal of Economics|Review of Economic Dynamics|Review of Economic Dynamics|Journal of Monetary Economics"
2-s2.0-41849142005,2008,33947363727|0013204557|0036276677|37548999360|84957363402|0037321028|84897901578|0031523166|0037756148|0036272188|16244411319|33646349613|35348884340|37649021660|77949425392|31744450082,Journal of Econometrics|Economic Journal|Journal of Economic Theory|Applied Economics|Quarterly Journal of Economics|Review of Economics and Statistics|Quarterly Journal of Economics|Southern Economic Journal|American Economic Review|Journal of Economic Theory|Journal of Economic Theory|Quarterly Journal of Economics|American Economic Review|Economics Letters|American Journal of Agricultural Economics|Journal of Risk and Uncertainty
2-s2.0-41849137627,2008,40249110107|0000979996|0036867885|30844436826|0011080101|0001468255|84924499421|0346510159|0000691303|84974489645|18744376145|33744507648|85058133136|0035601876|28244498701|0001286236|0001890195|33645088215|2542558849|84974486152|0001257372,Journal of the European Economic Association|American Economic Review|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|American Economic Review|Economic Origins of Dictatorship and Democracy|Explorations in Economic History|Public Choice|American Political Science Review|Journal of Public Economics|American Economic Review|The End of the Old Order in Rural Europe|American Political Science Review|Journal of Monetary Economics|Review of Economic Studies|Quarterly Journal of Economics|Journal of Public Economics|Journal of Economic Perspectives|The Journal of Economic History|Journal of Public Economics
2-s2.0-41849132499,2008,0002430114|67649354441|41449091490|33845300407|0031256580|21244466146,Journal of Mathematical Economics|Handbook of Game Theory with Economic Applications|Journal of Economic Behavior and Organization|International Journal of Game Theory|Games and Economic Behavior|Mathematische Annalen
2-s2.0-41849132498,2008,0036997690|84916228748|0036704133|84898303722|84973994613|38248999585|38249034919|33845366047|35448971044|0003076801|33847014787|0039658649|0031405866|33745191841|0042279867|0001001504|0002226230|0033234870|0036837357|84959824318,Journal of Political Economy|Review of Economic Studies|Quarterly Journal of Economics|Positive Political Theory II: Strategy and Structure|American Political Science Review|Journal of Economic Theory|Journal of Monetary Economics|Quarterly Journal of Economics|American Economic Review|American Economic Review|Journal of Public Economics|Quarterly Journal of Economics|Economics and Politics|Econometrica|Journal of Public Economics|Review of Economic Studies|Journal of Monetary Economics|American Political Science Review|Journal of Public Economics|Quarterly Journal of Economics
2-s2.0-41849126436,2008,25144492738|33646346104|31344478175|33847671500|33746798916|85016940593|0039193070|25144433395|38249021674,Brookings Papers on Economic Activity|Quarterly Journal of Economics|Journal of Monetary Economics|American Economic Review|Journal of Monetary Economics|American Economic Review|NBER Macroeconomics Annual|Brookings Papers on Economic Activity|Journal of Public Economics
2-s2.0-41849125314,2008,0001343896|0036074849|0036704138|33646348461|0005353907|0035315050|38049176908|16244389631|25444502599|84954573043|84928848570|85071173319|84923552500|0033388205|28044435881,Quarterly Journal of Economics|Econometrica|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Economic Theory|American Economic Review|American Economic Review|Journal of Contemporary History|Blackwell Handbook of Social Psychology: Intraindividual Processes|Journal of American History|Myths and Nationhood|The Invention of Tradition|Journal of Political Economy|British Journal of Social Psychology
2-s2.0-41849121927,2008,0034341224|0035218198|37249002710|0000507018|84974253411|0033409668|31444437070|0035602322|4043061421|21344487264|0003002678|0011592510|0032393190|0036004237|33746654519,American Journal of Political Science|American Journal of Political Science|Quarterly Journal of Economics|Journal of the American Statistical Association|American Political Science Review|Public Choice|Quarterly Journal of Economics|Public Choice|Quarterly Journal of Economics|Public Choice|Political Geography Quarterly|Public Choice|Public Choice|American Journal of Political Science|Quarterly Journal of Economics
2-s2.0-41849120846,2008,33744779019|0001324162|0000024264|0036060647|34748883712|24944484067|8644285127|85077390164|0029190847|84925169411|0000325981|21244503562|0030642479|0003376192|0002108628|0030462935|0032883116|0034126489|0005542095|0036275062|0037756142|29144486992|0034336870|33847042809|0009885975|38249040814|0000857375|0034365737,"RAND Journal of Economics|Journal of Political Economy|Games and Economic Behavior|Southern Economic Journal|RAND Journal of Economics|Journal of Political Economy|RAND Journal of Economics|RAND Journal of Economics|Econometrica|Advances in Understanding Strategic Behaviour: Game Theory, Experiments and Bounded Rationality|American Economic Review|Economic Theory|Games and Economic Behavior|Journal of Mathematical Psychology|Journal of Mathematical Psychology|International Journal of Game Theory|Proceedings of the National Academy of Sciences of the United States of America|European Economic Review|American Economic Review|Journal of Economic Theory|Games and Economic Behavior|Experimental Economics|American Political Science Review|Journal of Economic Theory|Journal of Mathematical Psychology|Journal of Economic Theory|Journal of the American Statistical Association|Journal of Applied Econometrics"
2-s2.0-41849119157,2008,33645681087|0034876911|0001655529|84959843820|5144228397|0038626227|33750896817|0000800278|21344449319|0037984164|29444442782|0242583203|36949007390|0000348264|0011832324|12144249419,Review of Economic Studies|Journal of Development Economics|Journal of Economic Literature|Review of Economic Studies|Journal of Development Economics|Journal of Economic Theory|Review of Economics and Statistics|Journal of Econometrics|Journal of Applied Econometrics|Review of Economic Studies|Scandinavian Journal of Economics|Econometrica|Review of Economic Studies|Econometrica|European Economic Review|Journal of Political Economy
2-s2.0-41849118441,2008,0036220942|33746120763|58149326397|0000249677|5744237977|0000885425|0036704136|34249881864|0011212554|1942445391|5744219620|84957363402|31844442741|0000773694|84927955566|33747415132|6344240680|0013180930|0040517193|0037719836|20444497343|85047681097|0347510823|0013091581|0034237906|0040185540,"Econometrica|Experimental Economics|Games and Economic Behavior|Organizational Behavior and Human Decision Processes|Journal of Economic Behavior and Organization|American Economic Review|Quarterly Journal of Economics|Mind and Society|American Economic Review|Games and Economic Behavior|Journal of Economic Behavior and Organization|Quarterly Journal of Economics|Games and Economic Behavior|Quarterly Journal of Economics|Advances in Economics and Econometrics: Theory and Applications, Eighth World Congress, Volume 1|American Economic Review|Journal of Institutional and Theoretical Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Organizational Behavior and Human Decision Processes|Nature|Journal of Personality and Social Psychology|American Economic Review|Journal of Economic Behavior and Organization|Journal of Organizational Behavior|Applied Psychology"
2-s2.0-41849118080,2008,0342313558|84942834707|0030490463|0032722458|38249009346|3042617667|0032464748|33645749806|33744541361|0017407477|15544369609|0035613157|0030449033|0036867083|0029487627|22844455542|0031416857|0033002378|26844461369|0034609901|13344286281,Journal of Political Economy|Quarterly Journal of Economics|Review of Economics and Statistics|Journal of Political Economy|Ethology and Sociobiology|American Economic Review|Journal of Development Economics|American Economic Review|American Economic Review|Science|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|Social Forces|Quarterly Journal of Economics|Journal of Human Resources|Canadian Journal of Economics|Behavioural Processes|Economic Journal
2-s2.0-41849114952,2008,0000979996|0037273710|33947532208|21044440578|0003083292|0039624712|49049143455|23044526113,American Economic Review|Journal of Monetary Economics|Journal of Political Economy|IMF Staff Papers|Economics Letters|American Economic Review|Journal of Monetary Economics|Conflict Management and Peace Science
2-s2.0-41849112397,2008,0001615329|0033470652|0033276912|0040081821|3943105087|0347682361|35148826353|0032117028|0029423693|18144417834|29744470204|0033475895|0027039062|0035340070|0036408449|33750010928|3242657469|34249943145|43449094065|84952209977|33947678135|66049138840|0031675206|0001885705|2942703099|0001104022,Journal of Economic Theory|Journal of Industrial Economics|Energy Journal|American Economic Review|Operations Research|Energy Policy|Journal of Regulatory Economics|IEEE computational science & engineering|Optimization Methods and Software|International Journal of Industrial Organization|Journal of Industrial Economics|Journal of Industrial Economics|Journal of Political Economy|IEEE Transactions on Power Systems|Energy Journal|Journal of Economic Theory|Journal of Economic Theory|Journal of Law and Economics|Review of Economics and Statistics|Journal of Business and Economic Statistics|Review of Economics and Statistics|Handbook of Industrial Organization|Energy Journal|RAND Journal of Economics|International Economic Journal|American Economic Review
2-s2.0-41849111340,2008,0001724645|0347031432|38049184532|33747791669|1942510362|33646356772|0033463437|0038743044|15044359118|33644901748|0000582266|0242403070|33846669324|0000751955|0000246317|84980096808|0036434079,Econometrica|Journal of Economic Theory|B.E. Journal of Theoretical Economics|Journal of Mathematical Economics|Journal of Economic Theory|Econometrica|Economics Letters|Journal of Economic Theory|Econometrica|Games and Economic Behavior|Games and Economic Behavior|Games and Economic Behavior|Journal of Economic Theory|International Journal of Game Theory|Econometrica|The Journal of Finance|Econometrica
2-s2.0-41849109538,2008,0000701956|0031501147|0032771542|0001265187|0024569535|0000393708|84959823198|0036100626|0000853427|0038605950|0000021956|0000599415|0001927927|0020666562|0037829423|84963429203|10344256233|19944401836|46549099071|0011090049,Journal of Monetary Economics|Journal of Real Estate Finance and Economics|Journal of Political Economy|American Economic Review|American Economic Review|American Economic Review|Quarterly Journal of Economics|Journal of Real Estate Finance and Economics|Journal of Financial Economics|American Economic Review|The Journal of Real Estate Finance and Economics|Journal of Housing Economics|Economic Journal|American Economic Review|Journal of Real Estate Finance and Economics|Applied Financial Economics|Journal of Real Estate Finance and Economics|Journal of Finance|Journal of Monetary Economics|Journal of Economic Theory
2-s2.0-41849107242,2008,17144426137|0000919417|84960569930|0002624840|0001551506|0040705364|33645810587|0001571109|0040289950|84970394519|0141687169|0003998513|27744543225|23944447068|5144224271|0030635554|0010104544|3142766865|0036704218|84939812887|0026229422|0001430318|84977427532|0033237528|0034488449|21344493541|33745847757|0016264378|0001949035|0035599804,"Memory and Cognition|Advances in Applied Mathematics|Quarterly Journal of Economics|Journal of Finance|Journal of Political Economy|Journal of Finance|Journal of Economic Perspectives|Cognitive Psychology|Journal of Finance|Public Finance Review|Journal of Experimental Psychology: Learning Memory and Cognition|Journal of Experimental Psychology|Journal of Public Economics|National Tax Journal|Science|Journal of Experimental Psychology: Learning Memory and Cognition|Journal of Finance|National Tax Journal|Quarterly Journal of Economics|Implicit Learning and Tacit Knowledge: An Essay on the Cognitive Unconscious|Journal of Experimental Psychology: Learning, Memory, and Cognition|Journal of Public Economics|Economic Inquiry|Journal of Consumer Research|Behavioral and Brain Sciences|Journal of Risk and Uncertainty|Psychological Bulletin|Science|Psychological Bulletin|Public Finance Review"
2-s2.0-41849100758,2008,41749110051|0040483380|0242583206|0036686161|0036074849|38349030856|33947655304|0036773888|33750942681|0002735252|38249021689|0035286214|24944525828|24944509474|0033415936|0006739059|3343013139|84881714411|12344317307|38249010709,"RAND Journal of Economics|American Economic Review|Econometrica|Journal of Economic Theory|Econometrica|Theoretical Economics|Quarterly Journal of Economics|Review of Economic Studies|Journal of Political Economy|RAND Journal of Economics|Journal of Economic Theory|Harvard business review|Review of Finance|Journal of Political Economy|Journal of Law, Economics, and Organization|Quarterly Journal of Economics|Journal of Economic Theory|Handbook of Fiscal Federalism|Review of Financial Studies|Journal of Accounting and Economics"
2-s2.0-41849093762,2008,0040093583|58149364940|3142706767|12444264829|0001438979|0742282431|18744386379|0000789987|0038803366|0001815461|34547433726|0037347925|0032579646|84963088912|0742323798|0001051586|0035672258|84977734564,"Journal of Banking and Finance|Journal of Econometrics|Journal of Money, Credit and Banking|Journal of Finance|Journal of Econometrics|American Economic Review|Review of Economics and Statistics|American Economic Review|Journal of Finance|Journal of Financial Intermediation|Quarterly Journal of Economics|Journal of Financial and Quantitative Analysis|Journal of Economic Behavior and Organization|Quarterly Journal of Economics|Southern Economic Journal|American Economic Review|Oxford Review of Economic Policy|The Journal of Finance"
