eid,year,references,journals
2-s2.0-33947644768,2007,0019546574|1842832017|20444394435|0042863195|4444230266|85014415822|0344646776|33947690690|0041193223|0007606143|0025585604|0027510403|77956749405|0021741438|0035865860|0001378029|0027991786|3242732421|0026883171|0019265982|0001673935,American Economic Review|Journal of Political Economy|American Economic Review|Quarterly Journal of Economics|Journal of Risk and Uncertainty|Brookings Papers on Economic Activity|Health Affairs|Journal of Economic Perspectives|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|Medical Decision Making|Handbook of Health Economics|Annals of Internal Medicine|American Journal of Medicine|Journal of Monetary Economics|JAMA: The Journal of the American Medical Association|Health Affairs|The journal of economic perspectives : a journal of the American Economic Association|The Journal of human resources|Journal of Risk and Uncertainty
2-s2.0-33947642539,2007,0028591186|38248999435|84960597129|0029536933|0030305825|0041715941|0001792561|2442587262|0036655918|0001677738|0036131983|84946373046|85016940593|0037367610|26444489007|0036852617|0036216912|0040360986|0036091163|15244363192|45549116427|0001235164|0242583203|0039193070|18744391055|0031397865,"American Economic Review|Journal of International Economics|Quarterly Journal of Economics|International Economic Review|Economics Letters|American Economic Review|Journal of International Economics|Review of Economics and Statistics|Review of Economic Studies|Quarterly Journal of Economics|Journal of International Economics|Quarterly Journal of Economics|American Economic Review|North American Journal of Economics and Finance|Quarterly Journal of Economics|International Economic Review|Journal of Monetary Economics|Journal of Money, Credit and Banking|Econometrica|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Economic Dynamics and Control|Econometrica|NBER Macroeconomics Annual|Review of Economics and Statistics|American Economic Review"
2-s2.0-33947620519,2007,4043096919|15544387239|0030840725|0036762210|0013664569|0344895869|0038892072|33645752116|70350089605|0026875087|2542516942|0030089572|77956759388|0018755416|0036172884|0026251594|0032102084|0023353908,"Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Health Economics|RAND Journal of Economics|Health affairs (Project Hope)|Quarterly Journal of Economics|Journal of Economic Literature|American Economic Review|Handbook of Development Economics|RAND Journal of Economics|Quarterly Journal of Economics|American Economic Review|Handbook of Health Economics|Health Care Financing Review|Journal of Health Economics|Vital and health statistics. Series 2, Data evaluation and methods research|Journal of Health Economics|American Economic Review"
2-s2.0-33846553380,2007,4544378687|84902644437|22644450289|0034336856|33645100466|0032220634|2342570953|23444459842|8644235758|0039147891|0035634223|0038036855|0037609383|0842269255|0025677813|0347809840|4444252812|84971814894,"Journal of Law, Economics, and Organization|The Quiet Revolution: Central Banking Goes Modern|Journal of Common Market Studies|American Political Science Review|Journal of Political Economy|American Political Science Review|Journal of Health Economics|European Journal of Political Economy|Economics and Politics|American Economic Review|RAND Journal of Economics|Journal of Law, Economics, and Organization|Journal of Public Economics|Review of Economic Studies|American Economic Review|Journal of Economic Perspectives|Journal of Public Economics|American Political Science Review"
2-s2.0-33845362742,2007,0000979996|77957071201|0034709728|33947670250|23744505282|1242326002|0013692392,American Economic Review|Journal of the European Economic Association|British Medical Journal|Journal of the American Medical Association|American Journal of Epidemiology|Econometrica|Journal of the American Medical Association
2-s2.0-55649125380,2008,20444391354|0035607246|33644695615|0039569423|0001609111|0031491393|49249146395|0001400146|85076721578|31444435396|0035107976|0040362711|0034800779|0032252879|34548645168,Quarterly Journal of Economics|RAND Journal of Economics|Quarterly Journal of Economics|Handbook of Industrial Organization|American Economic Review|Journal of Economics and Management Strategy|Journal of Economic Theory|Journal of Economic Theory|RAND Journal of Economics|Quarterly Journal of Economics|World Development|Quarterly Journal of Economics|Journal of International Economics|Journal of Risk and Uncertainty|Review of Economics and Statistics
2-s2.0-55649125298,2008,33747634777|33748509493|30544447435|37249052201|33645734284|0000674698|0036622681|33646716486,American Economic Review|Econometrica|Journal of Public Economics|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|Educational Evaluation and Policy Analysis|Proceedings of the National Academy of Sciences of the United States of America
2-s2.0-55649123755,2008,4043132433|85011266042|0025676742|0026282662|0001176497|24144471058|66049101414|0031493790|0024850226|41749094525|3042664516|0034786781|0000319195|1642422428,Journal of Law and Economics|American Economic Review|American Economic Review|Quarterly Journal of Economics|RAND Journal of Economics|Journal of Economics and Management Strategy|Handbook of Industrial Organization|RAND Journal of Economics|Journal of Industrial Economics|RAND Journal of Economics|American Economic Review|Journal of Transport Economics and Policy|Theory and Decision|RAND Journal of Economics
2-s2.0-55649119119,2008,34447632648|34548282558|35348926208|33750060035|34548200723|35448964399|25144433395|0031874663|0041311151,Review of Financial Economics|Cato Journal|Journal of Political Economy|International Finance|Economic Policy|Review of International Economics|Brookings Papers on Economic Activity|Economic Policy|International Finance
2-s2.0-55649110548,2008,34547689672|84963057501|84960551914|1042268230|67649355585|26444606691|34247591953|0009237398|0008155671|43349091626|84960599817|0039993932|0038660446|0040250337|0038126446|84977721574|0039604686,"Journal of Financial Economics|Review of Economic Studies|Quarterly Journal of Economics|Stanford Law Review|Journal of Law, Economics, and Organization|Quarterly Journal of Economics|Journal of Financial Economics|Journal of Financial Economics|Journal of Political Economy|International Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Review of Economic Studies|Journal of Finance|Journal of Financial Economics|The Journal of Finance|Journal of Finance"
2-s2.0-55649106580,2008,0036222029|0031428722|0346880128|66049089491|0027756557|0001289740|35348953269|33846651400|3442878267|0034537623|33750549277|55649104867|1242326002|0000243189|33744531608,Econometrica|Review of Economic Studies|Journal of the American Statistical Association|Handbook of Economic Growth|Journal of Political Economy|Econometrica|World Bank Research Observer|Econometrica|Journal of Multivariate Analysis|Review of Economic Studies|Economic Development and Cultural Change|World Bank Economic Review|Econometrica|Journal of Economic Literature|American Economic Review
2-s2.0-55649098888,2008,0041020356|0344962455|0040516941|0031524334|0000263644|0007884883|35948979320|84963015797|0039120737|0040898818|84959678640|84977409620|84977701126|84977737376|84923067231|27944438019|84956051777|1642422428,Journal of Finance|Journal of Finance|Journal of Finance|Review of Financial Studies|The Journal of Finance|Journal of Finance|Journal of Economic History|Quarterly Journal of Economics|Journal of Finance|Journal of Finance|Journal of Financial and Quantitative Analysis|The Journal of Finance|The Journal of Finance|The Journal of Finance|Quarterly Journal of Economics|Journal of Financial Economics|Quarterly Journal of Economics|RAND Journal of Economics
2-s2.0-55649098587,2008,34447340638|0001018654|26944443111|33847100132|12144272492|12144273930|0000133459|0040627860|0031662685|33745713906|0033696449|0039008132|0033385146|0029526355|39849089156|0002872266|0040679778|0031401388|33745692131|34250760335|0035050729|35348914832|0012992945|31444448102|24044523554|33846662335|0036305514|0027743096|84984506137,Journal of International Economics|American Economic Review|Journal of Legal Studies|Journal of International Economics|Journal of International Economics|Journal of International Economics|Journal of International Economics|International Economic Review|World Economy|World Bank Economic Review|Journal of International Economics|Quarterly Journal of Economics|Journal of International Economics|American Economic Review|Journal of International Economics|Journal of International Economics|Quarterly Journal of Economics|American Economic Review|American Economic Review|Review of Economic Studies|European Economic Review|American Economic Review|World Bank Economic Review|Quarterly Journal of Economics|European Economic Review|Canadian Journal of Economics|Journal of International Economics|Journal of International Economics|Economics & Politics
2-s2.0-55649088927,2008,28844472858|0039470364|0033430837|31444434534|84920502372|0011771155|30444437607|34948850714|0029729355|0028579549|10444258075|85076333384|84984517172|0344814736|0029526498|0037279140|33747681568|33646678641|84984500006,"European Economic Review|Journal of Peace Research|Journal of Peace Research|Quarterly Journal of Economics|Luxury and Pleasure in Eighteenth-Century Britain|Quarterly Journal of Economics|Journal of Economic History|Journal of the European Economic Association|International Studies Quarterly|The Journal of Economic History|Quarterly Journal of Economics|Power and Plenty: Trade, War, and the World Economy in the Second Millennium|Economics & Politics|Economica|Journal of Political Economy|Journal of Monetary Economics|Journal of Economic Perspectives|Review of Economic Studies|Economics & Politics"
2-s2.0-49449094876,2008,0001180740|33645533158|84981567383|3242704329|0002694295|0001388828|0029190847|4544260608|33646346104|48749143178|33846024751|46149138983|33746193363|34748924221|0040322024|34547231348|34249002656|42149141729|64149095986|33746599451|2442704125|35948932243|36349035507|27144499387,"Review of Economic Studies|Journal of the European Economic Association|Oxford Bulletin of Economics and Statistics|Review of Economic Dynamics|Review of Economic Studies|Journal of Monetary Economics|Econometrica|Journal of Political Economy|Quarterly Journal of Economics|Journal of Monetary Economics|Frontiers of Macroeconomics|Journal of Econometrics|Journal of Economic Perspectives|European Economic Review|Quarterly Journal of Economics|Journal of Business and Economic Statistics|Journal of Political Economy|Quarterly Journal of Economics|Handbook of Econometrics|Quarterly Journal of Economics|RAND Journal of Economics|B.E. Journal of Theoretical Economics|Journal of Money, Credit and Banking|Quarterly Journal of Economics"
2-s2.0-49449113956,2008,4544260608|0009019623|48749143178|0000949914|33846024751|2442699862|0040322024|34249002656|33746599451|34547777356|0036867964|0038803262|49449094876|1542395905,Journal of Political Economy|Review of Economic Studies|Journal of Monetary Economics|Econometrica|Frontiers of Macroeconomics|American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|Quarterly Journal of Economics|Journal of Monetary Economics|Quarterly Journal of Economics|Brookings Papers on Economic Activity|Quarterly Journal of Economics|NBER Macroeconomics Annual
2-s2.0-49449112572,2008,34547657620|0037564563|0039176437|0002275941|34247145605|33847373773|0036448973|38149130328|0011831941|0030449033|0036693738|33947630237|13244292267|0034860536|0040737700|0040238656|0027770211|77956724779|0027040457|77956761899,Quarterly Journal of Economics|Economics Letters|Journal of Labor Economics|Journal of Economic Perspectives|Industrial and Labor Relations Review|Econometrica|Journal of Labor Economics|Journal of Econometrics|American Economic Review|American Economic Review|Journal of Political Economy|Journal of Economic Perspectives|Review of Economic Studies|Journal of Political Economy|Journal of Labor Economics|Journal of Labor Economics|Journal of Political Economy|Handbook of Labor Economics|Quarterly Journal of Economics|Handbook of Labor Economics
2-s2.0-49449107483,2008,4043114200|0024161410|0346041562|0005645043|84936916896|16244395469|35448996553|1842842955|0016234808|0034373370|0036805944|0030516540|34248474944|0347566325|0029519082,American Economic Review|Land Economics|Journal of Risk and Uncertainty|Quarterly Journal of Economics|Journal of the American Statistical Association|American Economic Review|American Economic Review|Journal of Political Economy|J.ENVIRONM.ECON.MGMT|Review of Economics and Statistics|Southern Economic Journal|RAND Journal of Economics|Journal of Urban Economics|Journal of Environmental Economics and Management|Land Economics
2-s2.0-49449099713,2008,36549044526|0038128166|0024476807|0033411103|0001912322|16344394830|0037824421|0001592454|0036704242|36849014303|0002262267|20144370974|0346999954|4043061421|35348824984|0033380635|33947218338|0040440421|0035530687,Economic Journal|Lancet|Social Science and Medicine|Psychological Bulletin|Journal of Econometrics|Demography|World Bank Economic Review|European review of economic history|Quarterly Journal of Economics|Explorations in Economic History|Annales de Demographie Historique|Social Forces|Bulletin of the history of medicine|Quarterly Journal of Economics|Perspectives in Biology and Medicine|Journal of Political Economy|Journal of Development Economics|Social Forces|Gender and Society
2-s2.0-49449095800,2008,0037357061|0011771155|0027386442|1442306507|0001635960|0006172727|4043181977|85077543533|84948892850|0037331493|33749530222|85077577966|15544386188|0037600455|0036176877,Economic Journal|Quarterly Journal of Economics|Journal of Development Economics|RAND Journal of Economics|Quarterly Journal of Economics|Journal of Public Economics|American Economic Review|RAND Journal of Economics|Review of Economic Studies|Quarterly Journal of Economics|Acta Oeconomica|RAND Journal of Economics|Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Studies
2-s2.0-49449092592,2008,84925899022|0028551514|0000185595|0023466695|0037824421|0011584220|0031429639|43249181255|33645109359|0020316162|0020379611|0036257911,Quarterly Journal of Economics|Journal of Political Economy|Econometrica|Population & Development Review|World Bank Economic Review|American Economic Review|China Journal|Journal of Women's History|Journal of Political Economy|Health Policy and Education|American Economic Review|Pacific Economic Review
2-s2.0-49449090799,2008,20444403435|40249110107|0000274042|2542590102|20444391354|66049089491|0030456301|33747357578|0002394805|0042362127|43649085809|0000975634|84963062266|0036487678|0037677811|0000838266|0041374878|4043081318|0032416910|1642412082,American Economic Review|Journal of the European Economic Association|European Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Handbook of Economic Growth|Journal of Political Economy|Journal of Economic Growth|Journal of Economic Perspectives|Quarterly Journal of Economics|Journal of Finance|Journal of Political Economy|Review of Economic Studies|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Economic Literature|European Economic Review|American Economic Review|Journal of Political Economy|Brookings Papers on Economic Activity
2-s2.0-49449087672,2008,33646257055|0000367648|0001000066|0005353907|0035315050|33746614047|20444381009|0015335945|0025034494|85008351234|0032135725|0034132272|0034311416|0024760666|0013946547|37049237066|11944254735|0028080972,Journal of Economic Dynamics and Control|Developmental Psychology|American Psychologist|Quarterly Journal of Economics|Journal of Economic Theory|Quarterly Journal of Economics|Quarterly Journal of Economics|Clinical Pediatrics|Science|Behavioral Game Theory: Experiments in Strategic Interaction|Child Development|American Psychologist|Journal of Marriage and Family|Demography|Child development|Science|Psychological Review|Behavior Genetics
2-s2.0-45849130081,2008,34248203740|84952544089|0347596117|0002008874|27744478218|34250801527|33847323444|84981412290|15844392342|0006260747|16244417799|0023416976|0037905666|46749092056|84982953439|84885569259|0033211941|43949152886|0040122116,"Econometric Reviews|Journal of Business and Economic Statistics|Scottish Journal of Political Economy|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Economic Dynamics and Control|Journal of Money, Credit and Banking|The Manchester School|Journal of Political Economy|Quarterly Journal of Economics|Review of Economic Dynamics|ACM Transactions on Mathematical Software (TOMS)|Journal of Monetary Economics|NBER Macroeconomics Annual|A Monetary History of the United States, 1867-1960|Quarterly Journal of Economics|Journal of Monetary Economics|Journal of Econometrics|Review of Economics and Statistics"
2-s2.0-45849114667,2008,0000979996|0001343896|0000656779|0036092641|28244473422|33747634721|33646348461|10244234146|0006228846|0035315050|79953309130|0036867721|0043209923|0942278085|84884116339|0036328914|34248428827,American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Public Economics|American Economic Review|Journal of Economic Perspectives|Quarterly Journal of Economics|Rationality and Society|European Journal of Political Economy|Journal of Economic Theory|American Economic Review|Economic Journal|Journal of Legal Studies|Journal of Political Economy|Lawlessness and Economics: Alternative Modes of Governance|Human Nature|Public Choice
2-s2.0-42149179179,2008,84960565609|0346401344|0030352286|0034528529|27744568768|0000006364|50249108546|34748842005|84986149582|0642332844|34247616236|0029475837|85008581226|0000148018,Quarterly Journal of Economics|Games and Economic Behavior|Econometrica|Review of Economic Studies|Journal of Political Economy|Econometrica|Economic Theory|RAND Journal of Economics|Marketing Intelligence & Planning|Journal of Applied Psychology|Quarterly Journal of Economics|Journal of Political Economy|English Today|Journal of Political Economy
2-s2.0-42149177173,2008,0025745214|28444472936|0037439944|0020076731|21544435722|34548778113|16244384595|0032423613|0001491619|18644365144|20744456629|0002358115|33745223257|11844296013|0038829878|84890650528|0030912675|0019570656|0000550312|0020558538|1242319297|0000027403|0028245311|22944487286|1542389306,Experimental Brain Research|Physiology and Behavior|Journal of Neuroscience|Behavioural Brain Research|Neuron|Journal of Neurophysiology|American Economic Review|Brain Research Reviews|Psychological Review|Econometrica|Journal of Economic Literature|Games and Economic Behavior|Nature|NeuroImage|American Economic Review|Learning and Expectations in Macroeconomics|Journal of Neuroscience|Psychological Review|Journal of Mathematical Psychology|Neuroscience|Journal of Neuroscience|Journal of Mathematical Psychology|Brain Research|Games and Economic Behavior|Journal of Mathematical Psychology
2-s2.0-42149154809,2008,34249985453|0041861222|10044225726|84928849695|0027756557|0347603952|0006215162|33645309597|0035315050|30444437607|34948850714|1642563426|77956782282|33749408386|37249007150|34247356967|0942267284|84883997578|33749139317|0021885532|0004511815,Economic Journal|Quarterly Journal of Economics|Journal of Economic Growth|Leisure Studies|Journal of Political Economy|American Sociological Review|Quarterly Journal of Economics|Journal of Economic Growth|Journal of Economic Theory|Journal of Economic History|Journal of the European Economic Association|The Economic History Review|Handbook of Macroeconomics|Economic History Review|Quarterly Journal of Economics|Economic Theory|Journal of Political Economy|A Farewell to Alms: A Brief Economic History of the World|Journal of Economic History|The first industrialists: the problem of origins.|Journal of Economic Dynamics and Control
2-s2.0-42149154442,2008,84937149683|0142004903|8744303620|0041715941|0037217925|0036487678|0036376395|4043115589|3042529783|0042178308|33845931898|0036300122|1942507360|0002198858|29844449863|0242583203|85016838404|2442678992|33750920849|34047166379,American Economic Review|American Economic Review|Journal of Economic Literature|American Economic Review|Journal of International Economics|Quarterly Journal of Economics|Econometrica|American Economic Review|American Economic Review|Scottish Journal of Political Economy|Review of World Economics|European Economic Review|Canadian Journal of Economics|Journal of The Japanese and International Economies|American Economic Review|Econometrica|Economic Policy|American Economic Review|Review of Economics and Statistics|Journal of International Economics
2-s2.0-42149146690,2008,21344498996|77957324267|23844531512|84963036850|0000959792|0030842768|0001792561|0344895869|84968384319|33646412331|0030429866|84959825359|0033150852|34249694157|0036625174|29844440724|0001629492|29844449863|12144270842|0027760444|0034971194|0242583203|0032830731|5144228461|0027086654,Quarterly Journal of Economics|Journal of the European Economic Association|Journal of Development Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of International Economics|Journal of International Economics|Quarterly Journal of Economics|American Economic Review|Journal of Development Economics|Journal of Development Economics|Quarterly Journal of Economics|Journal of International Economics|Journal of Economic Literature|Administrative Science Quarterly|Journal of International Economics|Industrial and Labor Relations Review|American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Journal of International Economics|Econometrica|World Development|Journal of Development Economics|Quarterly Journal of Economics
2-s2.0-42149144632,2008,0034288526|0347603952|31444434534|0344895869|84906592936|3042901819|4444279029|85117452665|33947111808|0035621462|27744602716|0001112632|0348233936|0007435528|51249175015|0036244956,"Journal of Public Economics|American Sociological Review|Quarterly Journal of Economics|Quarterly Journal of Economics|The Churching of America, 1776-2005: Winners and Losers in Our Religious Economy|Journal of Economics/ Zeitschrift fur Nationalokonomie|Journal of Public Economics|B.E. Journal of Economic Analysis and Policy|Journal of Public Economics|Quarterly Journal of Economics|Journal of Public Economics|Journal of Economic Literature|American Sociological Review|Public Choice|Journal of Labor Research|American Sociological Review"
2-s2.0-42149141729,2008,0002694295|0001388828|0033970641|4544260608|31544434876|0142246855|0344652451|0000357925|0033953153|0033150863|0033920005,Review of Economic Studies|Journal of Monetary Economics|Journal of International Economics|Journal of Political Economy|Review of Economics and Statistics|Review of Economic Studies|Journal of Economic Literature|Journal of International Economics|Journal of International Economics|Journal of International Economics|European Economic Review
2-s2.0-42149107991,2008,26444603749|32244440213|0028799171|0038455159|0029295243|77956726226|0025424758|0023988465|0032865181|0032842047|0030092782|44649197264|0347574001|0027426714|0000492943|0036851336|0036241664|19644389675|34047249626|0026759305|0027448307|35348946442,"Quarterly Journal of Economics|RAND Journal of Economics|Journal of the American Medical Association|Journal of Public Economics|The American economic review|Handbook of Health Economics|American Economic Review|Economic Inquiry|Journal of Health Economics|Journal of Health Economics|RAND Journal of Economics|Journal of Financial Economics|Yale Law Journal|The Milbank quarterly|Quarterly Journal of Economics|Journal of Health Economics|Journal of Public Economics|Journal of the American Medical Association|Journal of Legal Studies|Journal of Health Politics, Policy and Law|JAMA: The Journal of the American Medical Association|Journal of Economic Literature"
2-s2.0-42149106180,2008,0034259263|27744450057|0036867094|33747663743|0037636977|34547653983|33746614333|33646271120|34249026924|84971137384|77957330260|12144291140,Journal of Urban Economics|Journal of Economic Perspectives|Quarterly Journal of Economics|American Economic Review|Journal of Public Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Public Economics|Journal of Political Economy|American Political Science Review|Journal of the European Economic Association|Quarterly Journal of Economics
2-s2.0-42149098701,2008,0037403545|84960569930|0002624840|0001551506|0242433408|34547653983|0032979621|27744525054|43449119202|33646375435|33646445477|77952373089|85047681862|15544363361|31444437070|0035190899|8344249471|34248138058|20844457969|34247106647|21344485041|0029298420,"Journal of Financial Economics|Quarterly Journal of Economics|Journal of Finance|Journal of Political Economy|American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|Econometrica|B.E. Journal of Theoretical Economics|Quarterly Journal of Economics|Journal of Political Economy|Quarterly Journal of Economics|Journal of Personality and Social Psychology|Quarterly Journal of Economics|Quarterly Journal of Economics|Games and Economic Behavior|Econometrica|Journal of Finance|Journal of Economic Theory|Journal of Economic Theory|Journal of Personality and Social Psychology|Journal of Experimental Psychology: Learning, Memory, and Cognition"
2-s2.0-42149179178,2008,33744517618|0035823152|11144308389|84977726267|0036599832|23844525494|34249847377|0039784061|0345447671|37249060605|33745808764|0002519023|21244441102|33645345141|28244486112|0031066567|0742272491|0013034368|3042831202|33646374922|66049142975|33646375435|33845351103,American Economic Review|Science|Journal of Labor Economics|The Journal of Finance|University of Chicago Law Review|Oxford Review of Economic Policy|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Review of Economic Studies|Journal of Finance|Economic Journal|Brookings Papers on Economic Activity|Journal of Finance|Journal of Financial Economics|Physica A: Statistical Mechanics and its Applications|Quarterly Journal of Economics|Nature|Quarterly Journal of Economics|Handbook of Regional and Urban Economics|Quarterly Journal of Economics|Quarterly Journal of Economics
2-s2.0-42149160009,2008,0033479459|0039552198|0031325058|12344318129|34249850171|35348924476|45349111269|0034981137|84982730581|23044469932|0026110388|0039104746|0035613580|84888478571|0032823355|0019238770|0036129019|0008848582|84927978524|0000061044|0001028687,"Journal of Applied Econometrics|Quarterly Journal of Economics|Review of Economics and Statistics|Journal of Business and Economic Statistics|Quarterly Journal of Economics|Journal of Political Economy|Journal of Urban Economics|Review of Economic Studies|Sociological Inquiry|Journal of Political Economy|Demography|Journal of Urban Economics|Journal of Policy Analysis and Management|Quarterly Journal of Economics|Journal of Political Economy|Sociology of education|Journal of Urban Economics|Quarterly Journal of Economics|Advances in Economics and Econometrics: Theory and Applications, Eighth World Congress, Volume 1|Econometrica|Econometrica"
2-s2.0-42149157144,2008,0000979996|0036867885|2542590102|0000089763|2542572413|1842743629|84928844050|34347279467|0036909109|0039487993|0040153325|0030873426|0034381227|0033771531|0033433606|84982998092|0038553454,American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Economic Growth|The Journal of African History|Slavery & Abolition|Slavery & Abolition|European Economic Review|Journal of Economic Growth|Quarterly Journal of Economics|Journal of African History|Political Research Quarterly|World Development|Public Choice|Slavery and Abolition|International Security
2-s2.0-42149155985,2008,77956739155|0011223581|85017206264|12144274667|11944254274|0032015347|0000590932|0033422426|33845795195|0030430296|2642584998|84991147043|0037354616,Handbook of Labor Economics|Quarterly Journal of Economics|Personnel Psychology|Journal of Political Economy|Annual Review of Psychology|Personality and Individual Differences|American Economic Review|Journal of Business and Psychology|Journal of Law and Economics|Journal of Political Economy|American Sociological Review|Personnel Psychology|Personnel Psychology
2-s2.0-42149127019,2008,84924499421|2542590102|2542526839|2542418435|84920688976|84974326012|84881844837|0036997622|0030305718|85058351397|85016365865|0032823355|2542558849|3042576333|0034404469|0031526986,Economic Origins of Dictatorship and Democracy|Quarterly Journal of Economics|Journal of the European Economic Association|Journal of Political Economy|Fighting Poverty in the US and Europe: A World of Difference|American Political Science Review|Review of Economic Studies|Journal of Political Economy|American Political Science Review|Blacks in Power: A Comparative Study of Black and White Elected Officials|The Handbook of Electoral System Choice|Journal of Political Economy|Journal of Economic Perspectives|American Economic Review|Public Choice|Public Choice
2-s2.0-42149122631,2008,34247276458|0141543041|0003039571|16544386833|42149086466|34547673111|10644221037|0038954679|38949146050,Journal of Human Resources|Stanford Law Review|Quarterly Journal of Economics|Journal of Human Resources|Quarterly Journal of Economics|Journal of Econometrics|Quarterly Journal of Economics|Journal of Legal Studies|American Law and Economics Review
2-s2.0-42149119505,2008,15844426510|0035261197|1842629877|0344895869|1842429671|66049159708|0000642099|34547653983|84985155471|0347902514|21244492130|84963009105|16644364641|33746614333|33646445477|8744257467|22344432865,Journal of Political Economy|Pediatrics|Economic Journal|Quarterly Journal of Economics|Pediatrics|Handbook of the Economics of Education|Journal of Economic Perspectives|Quarterly Journal of Economics|Journal of Communication|Journal of Law and Economics|Economics of Education Review|Public Opinion Quarterly|Pediatrics|Quarterly Journal of Economics|Journal of Political Economy|Journal of Economic Perspectives|Archives of Pediatrics and Adolescent Medicine
2-s2.0-42149113416,2008,1342305721|0348137741|42149148996|46049105914|0442309558|33645727687|33749245823|72549086738|0001609111|0032773852|0033857827|33750898613|84977346678|0010396529,Journal of Economic Perspectives|Texas Law Review|Business and Industry in Nazi Germany|Journal of Financial Economics|Journal of the American Statistical Association|American Economic Review|Journal of Finance|Business and Industry in Nazi Germany|American Economic Review|Economic History Review|Journal of Economic History|American Statistician|Economic Inquiry|The Journal of Economic History
2-s2.0-42149087052,2008,84963036850|0025620817|2942715237|0001156293|0041111710|0035602818|7444239742|0345547436|0036704136|84979188687|11244322060|0037259179|33845359275|0011574501|0000058232|0000773694|0002195393|0000649106|41449091490|0040908085|34248977585|0033415936,"Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Journal of Economic Perspectives|Quarterly Journal of Economics|RAND Journal of Economics|Wisconsin Law Review|Journal of Law, Economics, and Organization|Quarterly Journal of Economics|Economica|Games and Economic Behavior|Economic Inquiry|Quarterly Journal of Economics|Journal of Economic Perspectives|Econometrica|Quarterly Journal of Economics|Journal of Legal Studies|Journal of Applied Psychology|Journal of Economic Behavior and Organization|Review of Economic Studies|Journal of Abnormal and Social Psychology|Journal of Law, Economics, and Organization"
2-s2.0-42149086466,2008,0344895869|0003039571|16544391869|33847790215,Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Human Resources|Economic Inquiry
2-s2.0-35848970179,2008,20444403435|0037273710|33646382246|19144372011|70449530457|0001438979|0039765357|0344153930|0040186059|0000323668|0039624712|0031474088|84944838305|0003093394|0026959873|0028560106|0031286425|0001051586|33745968283|3843151725|27644570692,American Economic Review|Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Financial Economics|Handbook of Macroeconomics|Journal of Econometrics|American Economic Review|Quarterly Journal of Economics|Journal of Finance|Journal of Financial Economics|American Economic Review|Journal of Political Economy|The Journal of Finance|Journal of Monetary Economics|American Economic Review|American Economic Review|American Political Science Review|American Economic Review|Economic Policy|Review of Economic Studies|Journal of Economic Theory
2-s2.0-72449203120,2009,34250174829|0041031897|84977341011|38249027655|0002302795|0013381104|15844377046|0040245124|11144268165|33745527459|10444251819|33645083461|0030422887|84982953439,"Journal of Money, Credit and Banking|Quarterly Journal of Economics|Journal of Political Economy|European Economic Review|Journal of Economic Perspectives|Brookings Papers on Economic Activity|Journal of Monetary Economics|Oxford Economic Papers|Review of Economics and Statistics|Review of Economic Dynamics|Quarterly Journal of Economics|Journal of Economic History|Journal of Economic History|A Monetary History of the United States, 1867-1960"
2-s2.0-72449191233,2009,0036220942|0038134624|33847671902|0000885425|85008351234|0036704136|1942445391|0000773694|0013242290|38049148044|0013180930|15544371446|0001165157|67349269572|33644849846|84959839644|0007806468|0040996852|84970097257|0000489292|0000681676|84963002254,Econometrica|Quarterly Journal of Economics|American Economic Review|American Economic Review|Behavioral Game Theory: Experiments in Strategic Interaction|Quarterly Journal of Economics|Games and Economic Behavior|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|Journal of Economic Literature|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Social Forces|Psychological Reports|Social Networks|Journal of Conflict Resolution|Group Decision and Negotiation|Journal of Mathematical Psychology|Review of Economic Studies
