eid,year,references,journals
2-s2.0-35348899710,2007,0039591392|0041473776|0040657463|0001071985|0037941587|33845300823|0039131028|29544440895|27744606865|5544239166|0032781094|0036053014|0000391943|33846483228|1942437393|84890749086|33750190734,International Economic Review|Economic Theory|Quarterly Journal of Economics|Review of Economic Dynamics|Econometrica|Economic Theory|International Economic Review|American Economic Review|International Economic Review|Journal of Political Economy|Economic Journal|International Economic Review|Econometrica|Journal of Political Economy|Review of Economic Studies|Supermodularity and Complementarity|Topics in Macroeconomics
2-s2.0-35348866359,2007,0003192710|0040970322,Review of Economic Studies|American Economic Review
2-s2.0-35348829995,2007,9944224175|0039353667|0036309758|16644372483|2442699862|84950423285|0035189116|0041075665|7444249743|0036022602|0001072474|0034424179|0038353808|0033864415|77949738072|0346958183|1242345357,International Journal of Industrial Organization|Quarterly Journal of Economics|Journal of Political Economy|Journal of Industrial Economics|American Economic Review|Journal of the American Statistical Association|Journal of Urban Economics|Quarterly Journal of Economics|Review of Economic Studies|Review of Economics and Statistics|American Economic Review|Journal of Industrial Economics|Quarterly Journal of Economics|Journal of Political Economy|Quarterly Journal of Economics|Journal of Labor Economics|American Economic Review
2-s2.0-35348822068,2007,,
2-s2.0-38949212982,2007,0033401906|0035164598|46149130096|5544239166,Journal of Political Economy|Journal of Political Economy|Journal of Economic Theory|Journal of Political Economy
2-s2.0-38949201282,2007,84914722338|0031431932|0000069711|1842842924|0039333359|0001366906|77956832396|0003518479|0033367417|84963032946|0000926872|77957185442|0035134320,Review of Economic Studies|Journal of Political Economy|Journal of International Economics|Journal of Political Economy|American Economic Review|Review of Economic Studies|Handbook of International Economics|Journal of International Economics|Journal of Political Economy|Review of Economic Studies|Journal of International Economics|Oxford Economic Papers|Journal of International Economics
2-s2.0-38949196027,2007,0141959766|11844258275,Journal of Political Economy|Review of Economic Dynamics
2-s2.0-38949188939,2007,2942709873|0040884260|0007935565|2142768745|4644224846|38549147867|0033634041|0029545258|0005495431|12344320638|0000591512|0041012165|3142741680|0039888638|33645740842|0010104544|0001242340|84977330690|0036692994,American Economic Review|Quarterly Journal of Economics|American Economic Review|Journal of Public Economics|Journal of Financial and Quantitative Analysis|Journal of Financial Economics|Journal of Financial Economics|Economic Journal|Journal of Finance|Journal of Finance|Labour Economics|Journal of Economic Behavior and Organization|National Tax Journal|Quarterly Journal of Economics|Review of Financial Studies|Journal of Finance|American Economic Review|The Journal of Finance|Journal of Political Economy
2-s2.0-38949154110,2007,0032412649|0000142298|0001290587|0040657463|4544330954|0010108855|0034417259|84960599683|27744497673|84959845015|0027713860|0025621039|0031853928|84963060954|0032781094|84928095534|0036435475|24944535188|0000391943|1942446725|0036487694|38249033290,Economic Journal|European Economic Review|American Economic Review|Quarterly Journal of Economics|Frontiers of Macroeconomics|International Economic Review|Journal of Labor Economics|Quarterly Journal of Economics|Econometrica|Review of Economic Studies|American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|Review of Economic Studies|Economic Journal|Economic Journal|Econometrica|Journal of Political Economy|Econometrica|B.E. Journal of Macroeconomics|Quarterly Journal of Economics|Journal of Economic Theory
2-s2.0-38949084196,2007,0000084505|0000540160|77949739468|0029280074|0030434617|30744454309|11744304955|23044473351|0036676590|0031709792|0004641196|77956741665|0000425844,American Economic Review|Journal of Econometrics|Economic Inquiry|Journal of labor economics|Review of Economics and Statistics|Economic Journal|Journal of Human Resources|Journal of Political Economy|Demography|International Migration Review|American Economic Review|Handbook of Population and Family Economics|Social Science Research
2-s2.0-34548042297,2007,84990318103|0242382529,Journal of Sports Economics|Economic Inquiry
2-s2.0-34548029162,2007,,
2-s2.0-34548020275,2007,0001343896|33645830057|0346072449|0037049973|0000773694|84909358155|0036226720|34249084893|0002961686,Quarterly Journal of Economics|Journal of Economic Perspectives|Journal of Economic Literature|Nature|Quarterly Journal of Economics|Psychological Review|American Sociological Review|Journal of Political Economy|Journal of Economic Literature
2-s2.0-34548016087,2007,0000885425|85008351234|1642437985|0000773694|43949150167|0010798912|41449091490|15544371446|84920379618|0001165157|0001090144|34447268342|84884079276,American Economic Review|Behavioral Game Theory: Experiments in Strategic Interaction|Games and Economic Behavior|Quarterly Journal of Economics|Games and Economic Behavior|Economic Journal|Journal of Economic Behavior and Organization|Journal of Economic Literature|Foundations of Human Sociality: Economic Experiments and Ethnographic Evidence from Fifteen Small-Scale Societies|American Economic Review|Review of Economic Dynamics|Journal of Economic Perspectives|Theory of Games and Economic Behavior
2-s2.0-34548013314,2007,33947146724|0029295280|0031578353|0042634107|0027912858|0347801743|0034612930|0035862051|1242309937|33750591548|0025860702|10744231741|24144498699|0029295254|0032923691|0043135009|0034091733|0842348910|33847310728,Journal of Regulatory Economics|The American economic review|Morbidity and Mortality Weekly Report|Journal of Law and Economics|MMWR. Morbidity and mortality weekly report|Morbidity and Mortality Weekly Report|Morbidity and Mortality Weekly Report|MMWR. Morbidity and mortality weekly report|Morbidity and Mortality Weekly Report|Morbidity and Mortality Weekly Report|Journal of Consulting and Clinical Psychology|American Journal of Public Health|Journal of Economics and Management Strategy|The American economic review|Journal of Health Economics|Journal of Law and Economics|American Journal of Public Health|American Journal of Public Health|Journal of Economic Perspectives
2-s2.0-34548007907,2007,33646200768|33947532208|1942533418|16244374925|0025588676|0026286952|84923442478|33644860967|0007738417|84959777265|38249039955|0000482017|0001101512|0001599360|0024192932|15844361919|84962984410,Journal of International Economics|Journal of Political Economy|Review of Economic Studies|Journal of Finance|Journal of Development Economics|Journal of Development Economics|Managing Economic Volatility and Crises: A Practitioner's Guide|Quarterly Journal of Economics|Journal of Development Economics|Review of Economic Studies|European Economic Review|Review of Economic Studies|Journal of International Money and Finance|American Economic Review|Journal of Development Economics|Journal of Monetary Economics|Review of Economic Studies
2-s2.0-34250836195,2007,84962996696|0003051154|0001483399|12144254378|0034358979|0040685742|33645686175|0010929674|0000330880,Review of Economic Studies|Journal of Economic Theory|Review of Economic Studies|Journal of Political Economy|Australian and New Zealand Journal of Statistics|Journal of Economic Theory|Review of Economic Studies|Review of Economic Studies|Journal of Economic Theory
2-s2.0-34249342323,2007,0034876911|0001655529|0001060883|0012770085|84979188687|0024935827|5144228397|2442675242|29744470204|0035640767|85076747725|0000348264|0037485730|0011832324|84977417935|84959817179,Journal of Development Economics|Journal of Economic Literature|Review of Economic Studies|American Economic Review|Economica|Quarterly Journal of Economics|Journal of Development Economics|American Economic Review|Journal of Industrial Economics|RAND Journal of Economics|RAND Journal of Economics|Econometrica|American Economic Review|European Economic Review|Economic Inquiry|Quarterly Journal of Economics
2-s2.0-34249084893,2007,0030240159|34248128709|0025937329|0032159427|2642542249|30444443714|34547342734|0002961686|0034868057|1642382717|0028351482,Journal of Public Economics|Journal of Economic Behavior and Organization|Behavioral Neuroscience|Journal of Personality and Social Psychology|American Economic Review|Daedalus|American Economic Review|Journal of Economic Literature|Journal of Political Economy|Econometrica|Behavioral Neuroscience
2-s2.0-34249082368,2007,84960613149|0039888179|23044512173|0035632403|0032822669|0001723491|0036374667|40749147831|0000288112|30444454508|0038793406,Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Political Economy|Journal of Labor Economics|Journal of Political Economy|American Economic Review|Econometrica|Review of Economic Studies|American Economic Review|Journal of Economic Theory|European Economic Review
2-s2.0-34249026924,2007,84980200896|0040671434|33645953928|0001173109|0345358529|2542500993|33750937843|84959828858|0040673912|33645917367|2542591647|77957330260|54749120012|0036096834,American Economic Review|Journal of Economic Perspectives|Economic Journal|Journal of Public Economics|Journal of Law and Economics|Journal of Political Economy|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Journal of Public Economics|Quarterly Journal of Economics|Journal of the European Economic Association|Quarterly Journal of Economics|Review of Development Economics
2-s2.0-34249002656,2007,3242704329|0002694295|0030659729|4544260608|33745864382|48749143178|0033408238|0001682128|0000799115|0040322024|33751189676|27144499387|17544367632|0040517049|2942720854|84959778075|84959816242,"Review of Economic Dynamics|Review of Economic Studies|Journal of Political Economy|Journal of Political Economy|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Money, Credit and Banking|Econometrica|American Economic Review|Quarterly Journal of Economics|Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Monetary Economics|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|Review of Economic Studies"
2-s2.0-33947545601,2007,0042967815|33749367689|4644267455|17144415628|0347020822|0037452530|0037452507|15544375687|0043171155|0005458442|0042967764|0034605534|85020616309|0037417523|0032490147|0027991786|0001868540|1642624086|0033577035|77956773920|0038681261|0033133411|0032565954|0032490156,New England Journal of Medicine|Health Affairs|Health Affairs|Medical Care|Health Services Research|Annals of Internal Medicine|Annals of Internal Medicine|Health Affairs|Journal of Law and Economics|Quarterly Journal of Economics|New England Journal of Medicine|Journal of the American Medical Association|American Economic Review|Lancet|Journal of the American Medical Association|JAMA: The Journal of the American Medical Association|Journal of Econometrics|Journal of the American Medical Association|Journal of the American Medical Association|Handbook of Health Economics|Medical Care|Journal of the American College of Cardiology|New England Journal of Medicine|Journal of the American Medical Association
2-s2.0-33947543798,2007,0142020094|24144490725|0030518943|33947515578|84971768398|0036866103|0345775523|0346642340|0032416910|24944484789|0346983715|0030495884|1842664218|33644678626,Journal of Comparative Economics|American Law and Economics Review|American Journal of Political Science|Journal of Comparative Economics|American Political Science Review|Quarterly Journal of Economics|Iowa Law Review|Journal of Political Economy|Journal of Political Economy|Justice System Journal|Virginia Law Review|American Journal of Political Science|Virginia Law Review|Northwestern University Law Review
2-s2.0-33947540813,2007,0030528802|0006601447|27744512800|0031206112|0000733766|0031206510|0035172834|0348198491|0033421969|0031724240|0031521568|0141800032|0037686836|0031993515,Review of Economics and Statistics|Journal of Monetary Economics|International Economic Review|Journal of Monetary Economics|Journal of Public Economics|Journal of Monetary Economics|Journal of Political Economy|American Economic Review|Real Estate Economics|Journal of Political Economy|Journal of Monetary Economics|Journal of Economic Dynamics and Control|International Economic Review|Journal of Monetary Economics
2-s2.0-33947532208,2007,33646200768|21844504524|0036151210|0346279195|49149136203|0040944384|63349109139|84954974222|0029483053|0345768825|15844361919|0141538285,Journal of International Economics|Quarterly Journal of Economics|Review of Economic Dynamics|NBER Macroeconomics Annual|Journal of Monetary Economics|Quarterly Journal of Economics|Review of Economic Studies|Quarterly Journal of Economics|European Economic Review|Journal of International Economics|Journal of Monetary Economics|Journal of International Economics
2-s2.0-33947495410,2007,84881844837|0033481489|85077390164|0001438979|0042420119|0031535489|0040805999|21644443485|0041919076|24644493373|0000306101|22144438320|33745839321,Review of Economic Studies|Journal of Law and Economics|RAND Journal of Economics|Journal of Econometrics|American Economic Review|RAND Journal of Economics|Quarterly Journal of Economics|Operating Systems Review (ACM)|American Economic Review|IEEE Security and Privacy|Econometrica|Journal of Economic Perspectives|Journal of Law and Economics
2-s2.0-58749112545,2008,0040679785|11144355850|0036074849|10944266535|34250678600|0006739059|0038954679|0000444721|0009424011|33646713639,Quarterly Journal of Economics|Review of Economic Studies|Econometrica|Journal of Finance|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Legal Studies|Quarterly Journal of Economics|Journal of Economic Theory|Foreign Affairs
2-s2.0-58749105480,2008,84960551914|58749101401|0036975478|0008155671|33745700751|24144476669|41649110647|0347022866|0037677811|34247212147|17444394453|84977706668|84977716040|44949291946|0039964955|34249902806|0001503097|0032416910|0037331497|15544376362|0002710863|1042268222|36649026728|0039604686|0034363463|0002634940,"Quarterly Journal of Economics|Journal of Law, Economics, and Organization|Stanford Law Review|Journal of Political Economy|Journal of Finance|American Law and Economics Review|Journal of Finance|Journal of Comparative Economics|Quarterly Journal of Economics|Journal of Financial Economics|Review of Finance|The Journal of Finance|The Journal of Finance|Journal of Financial Economics|American Economic Review|Journal of Comparative Economics|Journal of Finance|Journal of Political Economy|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Financial Intermediation|Stanford Law Review|Journal of Finance|Journal of Finance|Journal of Financial Economics|Journal of Financial Economics"
2-s2.0-58749102397,2008,0001360838|11944269521|0002803679|20444394435|0344895869|0034329768|0002275941|0001523808|0030449033|12244302256|0036693738|13244292267|0000148633|0040055977|13444251323|0040515863|43749100677|0030294472|4344656568|13244274991|0031261818|11944263890,American Economic Review|Economics of Education Review|Ethology and Sociobiology|American Economic Review|Quarterly Journal of Economics|Demography|Journal of Economic Perspectives|Journal of Economic Perspectives|American Economic Review|Population and Development Review|Journal of Political Economy|Review of Economic Studies|Quarterly Journal of Economics|Demography|Journal of Labor Economics|Journal of Economic Growth|Journal of Population Economics|Population Studies|Journal of Economic Growth|Review of Economic Studies|Demography|Demography
2-s2.0-58749095301,2008,0000979996|0036867885|0020386058|0036255722|0029488278|65549092078|0036226390|0024939283|0002216748|33846321883|0001912322|0028978824|0037274117|37249091933|0030437652|0001890195|84970658984|0011584220,"American Economic Review|Quarterly Journal of Economics|Economic Journal|Journal of Political Economy|Journal of Political Economy|Handbook of Development Economics|Journal of Development Economics|World Development|Journal of Economic History|Economic History Review|Journal of Econometrics|Agriculture, Ecosystems and Environment|Journal of Monetary Economics|Quarterly Journal of Economics|The transformation of property rights in the Gold Coast: an empirical analysis applying rational choice theory|Quarterly Journal of Economics|Politics & Society|American Economic Review"
2-s2.0-58749094625,2008,,
2-s2.0-58749084106,2008,0036329608|15844426510|0008482329|33751068931|0009321539|33847750634|4043130984|35648966471|0031414087|0033241127|0033459935|17644388493|0008848582|84977063934|5444275861|15544364727|37249056065,Oxford Economic Papers|Journal of Political Economy|American Economic Review|Economic Journal|Quarterly Journal of Economics|Southern Economic Journal|American Economic Review|Journal of Public Economics|Quarterly Journal of Economics|Sociological Quarterly|Economics Letters|Computational Statistics and Data Analysis|Quarterly Journal of Economics|Urban Affairs Review|Journal of Urban Economics|Journal of Economic Literature|Journal of Urban Economics
2-s2.0-56049089201,2008,0033412999|33845519157|0010134524|0038887164|0021408030|84963089164|84959718704|0032667428|0142115382|38249041190|33646382806|0000732066|49849118671|34250098255|0042962286,Mathematical Finance|OR Spectrum|Journal of Economic Theory|Journal of Mathematical Psychology|Management Science|Review of Economic Studies|Journal of Financial and Quantitative Analysis|Management Science|Theory and Decision|Journal of Mathematical Psychology|Economics Letters|Journal of Mathematical Psychology|Journal of Economic Theory|Theory and Decision|Review of Economic Studies
2-s2.0-55849145157,2008,,
2-s2.0-55849123030,2008,12144279436|0001645211|84993890011|0002624840|16244404602|0040705364|19944387251|33845408879|0007884883|0034861189|0039561990|33645727687|38549147867|0035535070|0039056269|0031521081|84993917531|33846190557|1642371058|28244500535|0035595262|84883929414,Journal of Political Economy|Public Opinion Quarterly|The Journal of Finance|Journal of Finance|American Economic Review|Journal of Finance|Journal of Finance|Journal of Business Finance and Accounting|Journal of Finance|Journal of Political Economy|Journal of Finance|American Economic Review|Journal of Financial Economics|Social Forces|Journal of Finance|Journal of Financial and Quantitative Analysis|The Journal of Finance|Journal of Finance|Journal of Finance|Journal of Finance|Review of Financial Studies|Searching for a Corporate Savior: The Irrational Quest for Charismatic CEOs
2-s2.0-55849119542,2008,,
2-s2.0-55849100384,2008,0002641304|54649083802|0040727685|25144513026|0242588166|0000610698|0013468261|0001185343|0034258515|0345612156|0001764317,Review of Accounting Studies|Review of Accounting Studies|Annals of the Institute of Statistical Mathematics|Management Science|Review of Accounting Studies|Review of Accounting Studies|Review of Accounting Studies|Review of Accounting Studies|Journal of Accounting Research|Journal of Regulatory Economics|Journal of Political Economy
2-s2.0-55849100038,2008,0042132534|4043096919|0027158419|0012574389|15544387239|0030840725|0035058303|0036762210|0028595787|33344470513|0026272098|0026326854|77956727027|33645752116|0023638840|2542516942|33947620519|0030089572|0037002663|0001777659,Journal of Economic Literature|Quarterly Journal of Economics|Health Affairs|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Health Economics|Journal of Health Economics|RAND Journal of Economics|Quarterly Journal of Economics|Journal of Health Economics|Health Care Financing Review|Health Care Financing Review|Handbook of Health Economics|American Economic Review|New England Journal of Medicine|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|Journal of Econometrics
2-s2.0-51949119184,2008,84977341011|66149171626|0034955753|38149146768|0031454309|0036663507|33751189676|0012157321|0001990815|0036151371|42649091722|0345791564|0034538775|39149086542|0032706230,Journal of Political Economy|Handbook of Economic Growth|Journal of Political Economy|Journal of Economic Dynamics and Control|International Economic Review|Economic Development and Cultural Change|Journal of Monetary Economics|American Economic Review|Journal of the Japanese and International Economies|Review of Economic Dynamics|Carnegie-Rochester Confer. Series on Public Policy|NBER Macroeconomics Annual|Review of Economic Studies|Journal of Monetary Economics|Oxford Economic Papers
2-s2.0-51949105625,2008,0034288526|0038743104|44649110173|0001056334|0034783562|0027046112|0037645311|0033417152|0003054491|0027511308|85047688374|67649383312|0037293031|0029800047|0038322898|38849168298|23844531530|0020511403|0038893529|0030919466|42149144632|2942582319|34547673111|0033989723,Journal of Public Economics|Journal of Human Resources|Journal of Health Economics|Developmental Psychology|Journal of Child Psychology and Psychiatry and Allied Disciplines|Review of Economics & Statistics|Family Process|Review of Economics and Statistics|Journal of Political Economy|Journal of Child Psychology and Psychiatry|Journal of Clinical Child and Adolescent Psychology|Journal of Human Resources|Journal of Applied Developmental Psychology|Canadian Journal of Economics|Applied Economics|European Child and Adolescent Psychiatry|Psychological Bulletin|Journal of Marital and Family Therapy|American Economic Review|Pediatrics|Quarterly Journal of Economics|Demography|Journal of Econometrics|Developmental Medicine and Child Neurology
2-s2.0-51949099217,2008,14044252192|33947167734|0037982842|0037616536|0036509858|0039929724|2542500993|33750937843|38149139210|0039892290|21344463749|0001242721|4444346769|49549152491,Journal of Public Economics|National Tax Journal|Public Choice|Energy Economics|RAND Journal of Economics|Public Administration Review|Journal of Political Economy|Quarterly Journal of Economics|Energy Journal|Public Choice|Public Choice|Journal of Public Economics|Journal of Public Economics|Journal of Public Economics
2-s2.0-51949093390,2008,0033401906|0039131029|38249041358|0035164598|84959845015|16244381134|34249857699|84960552346|0019204452|45249127860|40749147831|5544239166|84963060954|0036053014|33846669324|85019497122|32544439546|24944464883,Journal of Political Economy|International Economic Review|Journal of Public Economics|Journal of Political Economy|Review of Economic Studies|Journal of Economic Theory|Quarterly Journal of Economics|Review of Economic Studies|Econometrica|Journal of Economic Theory|Review of Economic Studies|Journal of Political Economy|Review of Economic Studies|International Economic Review|Journal of Economic Theory|American Economic Review|Journal of Economic Literature|Journal of Political Economy
2-s2.0-51949092095,2008,0242471052|0346880128|33645383535|0000446925|0034259432|2442648942|0003039571|38049180629|0033808609|0033388207|21844496366|1842520244|16344386078|2442639829|1642356563|0034098687|0034216346|0036232411|33747639927|15544377384|0000344710|2442647635,"Journal of Econometrics|Journal of the American Statistical Association|Journal of Human Resources|Journal of Child and Family Studies|Children and Youth Services Review|American Economic Review|Quarterly Journal of Economics|American Economic Review|Journal of Aggression, Maltreatment and Trauma|Journal of Political Economy|Social Science Computer Review|American Economic Review|Econometrica|American Economic Review|Children and Youth Services Review|Child Abuse and Neglect|Children and Youth Services Review|Children and Youth Services Review|American Economic Review|Quarterly Journal of Economics|American Economic Review|American Economic Review"
2-s2.0-46749156314,2008,84959748430|84888748767|0000222325|48749143178|0000949914|15844392342|0006260747|0000799115|12144258142|0040322024|0033211941|0035005619|34249002656|49449113956|0032451887|0040517049|84959778075|0036204588|84884050052|2442521148,Quarterly Journal of Economics|Review of Economic Studies|Review of Economic Studies|Journal of Monetary Economics|Econometrica|Journal of Political Economy|Quarterly Journal of Economics|American Economic Review|Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Monetary Economics|European Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Journal of Political Economy|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Monetary Economics|Interest and Prices: Foundations of a Theory of Monetary Policy|Review of Economics and Statistics
2-s2.0-46749154289,2008,0031715522|33748801960|0036430135|2442555766|0035956714|33947656372|0036729361|44949153450|70349555987|31044433209|0344742225|0031814124|0037116838|0642314254|84981573675|0031004856|0034978250|0015401063|0026823728|0029973761|0016512622|3042704083|84982018313|33745591381|21344434302|0028123707|0025140811|8744232954|0141898859|0036186353,"Pediatrics|Journal of Political Economy|Perspectives in Biology and Medicine|Review of Economics and Statistics|British Medical Journal|Quarterly Journal of Economics|Journal of Clinical Endocrinology and Metabolism|American Economic Review|Vital and Health Statistics, Series 11: Data from the National Health Survey, the National Health and Nutrition Examination Surveys, and the Hispanic Health and Nutrition Examination Survey|Proceedings of the National Academy of Sciences of the United States of America|Proceedings of the National Academy of Sciences of the United States of America|Archives of Disease in Childhood: Fetal and Neonatal Edition|Lancet|Pediatrics|Oxford Bulletin of Economics and Statistics|Pediatrics|American Journal of Tropical Medicine and Hygiene|Journal of health and social behavior|Annals of Human Biology|American Journal of Clinical Nutrition|Psychological reports|American Journal of Clinical Nutrition|British Journal of Educational Psychology|International Journal of Epidemiology|Food and Nutrition Bulletin|European Journal of Clinical Nutrition|Annales Nestle|Journal of Political Economy|Children and Youth Services Review|Obstetrics and Gynecology"
2-s2.0-46749138309,2008,34547871240|38249022227|0842291796|21844504557|0036334344|0141908240|0036093872|0000246317|34248330446|12144249419,RAND Journal of Economics|Journal of Economic Theory|Review of Economic Studies|International Journal of Industrial Organization|RAND Journal of Economics|Journal of Business|Econometrica|Econometrica|RAND Journal of Economics|Journal of Political Economy
2-s2.0-46749110056,2008,0345016470|33745091521|0000268297|0035579995|30744454309|0000636316|33646782242|35348829995|0038353808|0242558374|33846582862,Quarterly Journal of Economics|Journal of Human Resources|American Economic Review|Journal of Labor Economics|Economic Journal|American Economic Review|Industrial and Labor Relations Review|Journal of Political Economy|Quarterly Journal of Economics|Review of Economics and Statistics|Journal of Urban Economics
2-s2.0-46749107552,2008,0036801220|84884101600|0034955753|0033211869|0031454309|0041919099|33947644768|0035657401|4644330595|0034538775|0021634343|0001194249|0036805439|0034833517,Review of Economic Studies|Introduction to Modern Economic Growth|Journal of Political Economy|Journal of Public Economics|International Economic Review|American Economic Review|Quarterly Journal of Economics|Review of Economic Studies|Econometrica|Review of Economic Studies|The Americans: an economic record.|Journal of Economic Theory|Journal of Political Economy|Historical Methods
2-s2.0-44249088335,2008,33745186187|77957229596|23944484942|4344674622|49149136203|85016078433|0009713512|0000735805|0032771542|16244386207|0031372198|84977737676|38549147867|0040205313|1842842964|0016997122|29344442351,Econometrica|Journal of the European Economic Association|Journal of Finance|Journal of Finance|Journal of Monetary Economics|American Economic Review|Journal of Financial Economics|Journal of Political Economy|Journal of Political Economy|American Economic Review|Macroeconomic Dynamics|The Journal of Finance|Journal of Financial Economics|Journal of Finance|Journal of Political Economy|Bell J Econ|Review of Financial Studies
2-s2.0-44149097396,2008,,
2-s2.0-44149094573,2008,,
2-s2.0-44149083095,2008,,
2-s2.0-41249102643,2008,33845960901|0038793531|21344439521|0002861483|0040455051|84974489220|0019682536|0030305727|0038793530|0033433624|0032693284|0033435650|0035640584|0009787133|0036117552|84971176502|22544453289|0002096962|0038375016|84958480421|0032219933|0034336634|25844507914,Scandinavian Journal of Economics|Explorations in Economic History|Public Choice|Public Choice|Journal of Law and Economics|The Journal of Politics|Econometrica|Journal of Politics|Explorations in Economic History|Southern Economic Journal|Journal of Economic History|Economic Inquiry|Public Choice|Explorations in Economic History|Journal of Economic History|American Political Science Review|Public Choice|Journal of Political Economy|Economic Inquiry|The Journal of Politics|Journal of Politics|American Political Science Review|Legislative Studies Quarterly
2-s2.0-41249102440,2008,0142153663|0036704133|2342433078|1642542023|48749143178|77956721659|0040364531|0040322024|0001167859|0142246854|0002226230|40749147831|0345982186|1342327674|1642419189|84884050052,Review of Economic Studies|Quarterly Journal of Economics|NBER Macroeconomics Annual|Journal of Monetary Economics|Journal of Monetary Economics|Handbook of Macroeconomics|Journal of Economic Literature|Quarterly Journal of Economics|Journal of Political Economy|Review of Economic Studies|Journal of Monetary Economics|Review of Economic Studies|NBER Macroeconomics Annual|Journal of Economic Theory|Journal of Monetary Economics|Interest and Prices: Foundations of a Theory of Monetary Policy
2-s2.0-41249092983,2008,0032429649|34247361257|1642400381|0002661989|0030119293|0030268425|0006657890|0036081069|38249003911|0000205134|38249039177|0000998118|0002226230|0036212678|40749147831|0038969197|0033658756|0036175625,"Journal of Political Economy|Journal of Monetary Economics|Econometrica|Journal of Public Economics|Journal of Monetary Economics|Journal of Monetary Economics|Review of Economic Dynamics|Journal of Monetary Economics|Journal of Monetary Economics|Review of Economic Studies|Journal of Monetary Economics|Econometrica|Journal of Monetary Economics|Econometrica|Review of Economic Studies|Journal of Money, Credit and Banking|Journal of Political Economy|Journal of Public Economics"
2-s2.0-41249087599,2008,0037267157|0031626159|0026439339|19944420868|0042863195|23044469932|0027765023|26444539636|0027362097|5744233962|0031194576|0000061044|0031282649|0033125210|0028911083|0036027916|84942435618|0029669384,International Journal of Climatology|Journal of Public Economics|Journal of the Air and Waste Management Association|Journal of Labor Economics|Quarterly Journal of Economics|Journal of Political Economy|Geographical Review|Quarterly Journal of Economics|New England Journal of Medicine|World Bank Economic Review|Environmental and Resource Economics|Econometrica|Atmospheric Environment|Salud Publica de Mexico|American Journal of Respiratory and Critical Care Medicine|Transportation Research Part D: Transport and Environment|Treatise on Geochemistry|Atmospheric Environment
2-s2.0-41249086619,2008,0342313558|0039648479|3142691224|0000185595|0040657463|0000476238|34948860479|33846544387|33644512707|0036187549|0040609204|0036693738|0040960821|0032978485|0000050619|1842852158|34249014692|0000391943,Journal of Political Economy|Quarterly Journal of Economics|Africa|Econometrica|Quarterly Journal of Economics|Economic Journal|Journal of the European Economic Association|Journal of Labor Economics|Journal of Political Economy|Journal of Political Economy|American Economic Review|Journal of Political Economy|American Economic Review|American Journal of Public Health|Journal of Economic Perspectives|Journal of Human Resources|Review of Economics of the Household|Econometrica
2-s2.0-44149117733,2008,,
2-s2.0-73949140334,2009,44149091631|0040944384|0028588795|84974313169,American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|Econometric Theory
2-s2.0-73949120118,2009,0007980113|0040757858|0001742935|84977708733|0030452013|0033652771|0346207692|38549147867|84993845943|0030269260|4043098319|85017108575|34547890741|0039179709|0035681734|84960606812|0036313273|11244349868|84977734564|0032348287|12344316275,Journal of Finance|Journal of Finance|Journal of Finance|The Journal of Finance|Journal of Political Economy|Journal of Political Economy|Journal of Financial Economics|Journal of Financial Economics|The Journal of Finance|Journal of Financial Economics|Quarterly Journal of Economics|Econometrica|Journal of Finance|Journal of Finance|Journal of Political Economy|Quarterly Journal of Economics|Journal of Political Economy|Journal of Financial and Quantitative Analysis|The Journal of Finance|Journal of Business and Economic Statistics|Journal of Finance
2-s2.0-73949118979,2009,2942729846|3142686236|85010390101|16244364373|33645729899|84982953439|33645570948|35948976986|0032716739|0024437682,"American Economic Review|Journal of Money, Credit and Banking|Journal of Political Economy|Journal of Finance|American Economic Review|A Monetary History of the United States, 1867-1960|Financial History Review|Journal of Economic History|Journal of Economic History|Explorations in Economic History"
2-s2.0-73949111558,2009,0037277112|56349114045|0000185595|33847381504|43449123656|33748191150|0000254081|0034371352|25844495772,Econometrica|Econometrica|Econometrica|Econometrica|Review of Economics and Statistics|Journal of Economic Theory|Economic Journal|Southern Economic Journal|Empirical Economics
2-s2.0-73949096697,2009,33645741415|33751216500|4544229245|0035082911|10244236608|33751243069,American Economic Review|Economic Journal|International Economic Review|Journal of Political Economy|Journal of Law and Economics|Economic Journal
