scopus_id,year,managing_editor,editor,associate_editor
8672380500,1988,"Journal of Law, Economics, and Organization",,
8672380500,1989,"Journal of Law, Economics, and Organization",,
8672380500,1990,"Journal of Law, Economics, and Organization",,
8672380500,1991,"Journal of Law, Economics, and Organization",,
8672380500,1992,"Journal of Law, Economics, and Organization",,"Journal of Law, Economics, and Organization"
8672380500,1993,,,"Journal of Corporate Finance; Journal of Law, Economics, and Organization"
8672380500,1994,,,"Journal of Corporate Finance; Journal of Law, Economics, and Organization"
8672380500,1995,,,"Journal of Corporate Finance; Journal of Law, Economics, and Organization"
8672380500,1996,,,"Journal of Corporate Finance; Journal of Law, Economics, and Organization"
8672380500,1997,,,"Journal of Corporate Finance; Journal of Law, Economics, and Organization"
8672380500,1998,,,"Journal of Corporate Finance; The Financial Review; American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,1999,,,"Journal of Corporate Finance; The Financial Review; American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2000,,,"Journal of Corporate Finance; The Financial Review; American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2001,,,"Journal of Corporate Finance; The Financial Review; American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2002,,,"The Financial Review; American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2003,,,"The Financial Review; American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2004,,,"American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2005,,,"American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2006,,,"American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2007,,,"American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2008,,,"American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2009,,,"American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2010,,,"American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2011,,Foundations of Law Readers Series,"American Law and Economics Review; Journal of Law, Economics, and Organization"
8672380500,2012,,Foundations of Law Readers Series,"American Law and Economics Review; Journal of Law, Economics, and Organization; Journal of Financial Perspectives; Journal of Financial Regulation"
8672380500,2013,,,"Journal of Financial Perspectives; Journal of Law, Economics, and Organization; Journal of Financial Regulation"
8672380500,2014,,,"Journal of Financial Perspectives; Journal of Law, Economics, and Organization; Journal of Financial Regulation"
8672380500,2015,,,"Journal of Financial Perspectives; Journal of Law, Economics, and Organization; Journal of Financial Regulation"
8672380500,2016,,,"Journal of Financial Perspectives; Journal of Law, Economics, and Organization; Journal of Financial Regulation"
8672380500,2017,,,"Journal of Financial Perspectives; Journal of Law, Economics, and Organization; Journal of Financial Regulation"
8672380500,2018,,,"Journal of Financial Perspectives; Journal of Law, Economics, and Organization; Journal of Financial Regulation"
8672380500,2019,,,"Journal of Financial Perspectives; Journal of Law, Economics, and Organization; Journal of Financial Regulation"
8713001100,2016,,,Journal of Finance
8713001100,2017,,,Journal of Finance
8713001100,2018,,,Journal of Finance
8713001100,2019,Review of Corporate Finance Studies,,Journal of Finance
8716177800,2010,,,Review of Financial Studies
8716177800,2011,,,Review of Financial Studies
8716177800,2012,,,Review of Financial Studies
8716177800,2013,,,Review of Financial Studies
8716177800,2014,,,Journal of Finance
8716177800,2015,,,Journal of Finance
8716177800,2016,,,Journal of Finance
8716177800,2017,,,Journal of Finance
8716177800,2018,,,Journal of Finance
8716236500,2004,,,Journal of International Economics
8716236500,2005,,,Journal of International Economics
8716236500,2006,,,Journal of International Economics
8716236500,2007,,,Journal of International Economics
8716236500,2008,,,Journal of International Economics
8716236500,2009,Journal of Economic Perspectives,,American Economic Review; IMF Economic Review
8716236500,2010,Journal of Economic Perspectives,,American Economic Review; IMF Economic Review
8716236500,2011,IMF Economic Review,,American Economic Review; Macroeconomics and Finance in Emerging Market Economies
8716236500,2012,IMF Economic Review,,American Economic Review; Macroeconomics and Finance in Emerging Market Economies
8716236500,2013,,,IMF Economic Review; Review of Economic Studies
8716236500,2014,Review of Economic Studies,,Macroeconomics and Finance in Emerging Market Economies
8716236500,2015,Review of Economic Studies,,Macroeconomics and Finance in Emerging Market Economies
8716236500,2016,Review of Economic Studies,,Macroeconomics and Finance in Emerging Market Economies
8716236500,2017,American Economic Review,Review of Economic Studies,
8716236500,2018,American Economic Review,,Macroeconomics and Finance in Emerging Market Economies
8716236500,2019,American Economic Review,,Macroeconomics and Finance in Emerging Market Economies
8883731500,2012,,,American Economic Review
8883731500,2013,,,American Economic Review
8883731500,2014,Education Finance and Policy,,American Economic Review
8883731500,2015,Education Finance and Policy,,American Economic Review
8883731500,2016,Education Finance and Policy,,American Economic Review; Journal of Political Economy
8883731500,2017,Journal of Political Economy,,American Economic Review
8883731500,2018,,,Education Finance and Policy
8883731500,2019,,,Education Finance and Policy
8897867300,2012,,,International Review of Law and Economics
8897867300,2013,,,International Review of Law and Economics
8897867300,2014,,,International Review of Law and Economics
8943873200,2008,,,Journal of Economic Theory
8943873200,2009,,,Journal of Economic Theory
8943873200,2010,,Journal of International Economics,Review of Economic Dynamics
8943873200,2011,,Journal of International Economics,Review of Economic Dynamics
8943873200,2012,Journal of Economics Literature,Journal of International Economics,Review of Economic Dynamics
8943873200,2013,IMF Economic Review,Journal of International Economics,Review of Economic Dynamics; Journal of Economics Literature
8943873200,2014,IMF Economic Review,Journal of International Economics,Review of Economic Dynamics; Journal of Economics Literature
8943873200,2015,IMF Economic Review,Journal of International Economics,Review of Economic Dynamics; Journal of Economics Literature
8943873200,2016,IMF Economic Review,Journal of International Economics,Review of Economic Dynamics; Journal of Economics Literature
8943873200,2017,IMF Economic Review,,Review of Economic Dynamics; Journal of Economics Literature
8943873200,2018,IMF Economic Review,,Review of Economic Dynamics; Journal of Economics Literature
8943873200,2019,IMF Economic Review,,Review of Economic Dynamics; Journal of Economics Literature
8966315100,2013,Journal of Public Economics,,
8966315100,2014,Journal of Public Economics,,
8966315100,2015,Journal of Public Economics,,
8966315100,2016,Journal of Public Economics,,
8966315100,2017,Journal of Public Economics,,
8966315100,2018,Journal of Public Economics,,American Economic Journal: Applied Economics
8966315100,2019,Journal of Public Economics,,American Economic Journal: Applied Economics
9133069500,2009,,,Journal of Monetary Economics
9133069500,2010,,,Journal of Monetary Economics
9133069500,2011,,,Journal of Monetary Economics
9133069500,2012,,,
9133069500,2013,,,
9133069500,2014,,NBER Macroeconomics Annual,
9133069500,2015,,NBER Macroeconomics Annual,Review of Economic Dynamics
9133069500,2016,,NBER Macroeconomics Annual; American Economic Journal: Microeconomics,Review of Economic Dynamics
9133069500,2017,,NBER Macroeconomics Annual; American Economic Journal: Microeconomics,
9133069500,2018,,NBER Macroeconomics Annual; American Economic Journal: Microeconomics,
9133069500,2019,,NBER Macroeconomics Annual; American Economic Journal: Microeconomics,
9738184300,2007,,,Mathematics and Financial Economics
9738184300,2008,,,Mathematics and Financial Economics
9738184300,2009,,,Mathematics and Financial Economics
9738184300,2010,,,Mathematics and Financial Economics
9738184300,2011,,,Mathematics and Financial Economics
9738184300,2012,,,Mathematics and Financial Economics
9738184300,2013,,,Mathematics and Financial Economics
9738184300,2014,,,Mathematics and Financial Economics
9738184300,2015,,,Mathematics and Financial Economics
9738184300,2016,Review of Financial Studies,,Mathematics and Financial Economics
9738184300,2017,Review of Financial Studies,,Mathematics and Financial Economics
9738184300,2018,Review of Financial Studies,,Mathematics and Financial Economics
9738184300,2019,,,Mathematics and Financial Economics
10138910100,2010,"Journal of Law, Economics, and Organization",,
10138910100,2011,"Journal of Law, Economics, and Organization",,
10138910100,2012,"Journal of Law, Economics, and Organization",,
10138910100,2013,"Journal of Law, Economics, and Organization",,
10138910100,2014,"Journal of Law, Economics, and Organization",,
10339832500,1996,,,American Economic Review
10339832500,1997,,,American Economic Review
10339832500,1998,,,American Economic Review
10339832500,1999,American Economic Review,,
10339832500,2000,American Economic Review,,
10339832500,2001,American Economic Review,,
10339832500,2002,American Economic Review,,
10339832500,2003,,,"Journal of Money, Credit and Banking"
10339832500,2004,,,"Journal of Money, Credit and Banking"
10339832500,2005,,,"Journal of Money, Credit and Banking"
10339832500,2006,,,"Journal of Money, Credit and Banking"
10339832500,2007,,,American Economic Journal: Macroeconomics
10339832500,2008,,,American Economic Journal: Macroeconomics
10339832500,2009,,,American Economic Journal: Macroeconomics
10339832500,2010,,,American Economic Journal: Macroeconomics
10339832500,2011,,,American Economic Journal: Macroeconomics
10339832500,2012,,,American Economic Journal: Macroeconomics
10339832500,2013,,,American Economic Journal: Macroeconomics
10339832500,2014,,,Quarterly Journal of Economics; Quarterly Journal of Economics
10339832500,2015,,,Quarterly Journal of Economics; Quarterly Journal of Economics
10339832500,2016,,,Quarterly Journal of Economics; Journal of Economic Perspectives; Journal of Political Economy; Quarterly Journal of Economics; Journal of Economic Perspectives; Journal of Political Economy
10339832500,2017,,,Quarterly Journal of Economics; Journal of Economic Perspectives; Journal of Political Economy; Quarterly Journal of Economics; Journal of Economic Perspectives; Journal of Political Economy
10339832500,2018,,,Quarterly Journal of Economics; Journal of Economic Perspectives; Journal of Political Economy; Quarterly Journal of Economics; Journal of Economic Perspectives; Journal of Political Economy
10339832500,2019,,,Quarterly Journal of Economics; Journal of Economic Perspectives; Journal of Political Economy; Quarterly Journal of Economics; Journal of Economic Perspectives; Journal of Political Economy
11239173800,2009,,,Journal of Development and Globalization
11239173800,2010,,,Journal of Development and Globalization
11239173800,2011,,,Journal of Development and Globalization
11239173800,2012,,,Journal of Development and Globalization
11239173800,2013,,,Journal of Development and Globalization
11239173800,2014,,,Journal of Development and Globalization
11239173800,2015,,,Journal of Development and Globalization
11239173800,2016,,,Journal of Development and Globalization
12774108500,2013,,,Journal of Pension Economics and Finance
12774108500,2014,,,Journal of Pension Economics and Finance
12774108500,2015,,,Journal of Pension Economics and Finance
12774108500,2016,,,Journal of Pension Economics and Finance
12774108500,2017,,,Journal of Pension Economics and Finance
12774108500,2018,,,Journal of Pension Economics and Finance
12786115500,2010,,Journal of Pension Economics and Finance,
12786115500,2011,,Journal of Pension Economics and Finance; Review of Corporate Finance Studies,Journal of Finance
12786115500,2012,,Journal of Pension Economics and Finance; Review of Corporate Finance Studies,Journal of Finance
12786115500,2013,,Journal of Pension Economics and Finance; Review of Corporate Finance Studies,Journal of Finance
12786115500,2014,,Journal of Pension Economics and Finance,Journal of Finance
12786115500,2015,,Journal of Pension Economics and Finance,Journal of Finance
12786115500,2016,,Journal of Pension Economics and Finance,Journal of Finance; American Economic Journal: Economic Policy
12786115500,2017,,,Journal of Finance; American Economic Journal: Economic Policy
12786115500,2018,,,Journal of Finance; American Economic Journal: Economic Policy
12786115500,2019,,,Journal of Finance; American Economic Journal: Economic Policy
12805621200,2011,,Journal of Housing Economics,
12805621200,2012,,Journal of Housing Economics,
12805621200,2013,,Journal of Housing Economics,
12805621200,2014,,Journal of Housing Economics,
12805621200,2015,,Journal of Housing Economics,
12805621200,2016,,Journal of Housing Economics,
12805621200,2017,,Journal of Housing Economics,
12805621200,2018,,Journal of Housing Economics,Journal of Risk and Insurance
12805621200,2019,,Journal of Housing Economics,Journal of Risk and Insurance
13204605100,1996,,Journal of International Economics,
13204605100,1997,,Journal of International Economics,
13204605100,1998,,Journal of International Economics,
13204605100,1999,,Journal of International Economics,
13204605100,2000,Economía,Journal of International Economics,
13204605100,2001,Economía,,
13204605100,2002,Economía,,
13204605100,2003,Economía,,
13204605100,2004,Economía,,
13204605100,2005,Economía,,
13204605100,2006,Economía,,
13310394600,2000,,North American Journal of Economics and Finance,Review of Financial Studies
13310394600,2001,,North American Journal of Economics and Finance,Review of Financial Studies
13310394600,2002,,North American Journal of Economics and Finance,
13310394600,2003,,North American Journal of Economics and Finance,
14023923200,2013,,,Journal of Productivity Analysis
14023923200,2014,,,Journal of Productivity Analysis
14023923200,2015,,,Journal of Productivity Analysis
14023923200,2016,,,Journal of Productivity Analysis
14023923200,2017,,,Journal of Productivity Analysis
14023923200,2018,,,Journal of Productivity Analysis
14023923200,2019,,,Journal of Productivity Analysis
14060479200,2017,,,Journal of International Economics
14060479200,2018,,,Journal of International Economics
14060479200,2019,,,Journal of International Economics
16048547000,2018,,,Journal of Finance; Quarterly Journal of Economics; American Economic Review
16048547000,2019,,,Journal of Finance; Quarterly Journal of Economics; American Economic Review
16048547000,2020,,,Journal of Finance; Quarterly Journal of Economics; American Economic Review
16446204900,1987,,,Review of Financial Studies
16446204900,1988,,,Review of Financial Studies; Journal of Applied Econometrics
16446204900,1989,,,Review of Financial Studies; Journal of Applied Econometrics; Journal of Financial Economics
16446204900,1990,,,Journal of Financial Economics; Journal of Applied Econometrics; Review of Economic Studies; American Economic Review
16446204900,1991,American Economic Review,,Journal of Financial Economics; Review of Economic Studies; American Economic Review
16446204900,1992,American Economic Review,,American Economic Review
16446204900,1993,American Economic Review,,"American Economic Review; Journal of Money, Credit and Banking"
16446204900,1994,,,"American Economic Review; Journal of Money, Credit and Banking; Economics Letters"
16446204900,1995,,,"American Economic Review; Journal of Money, Credit and Banking; Economics Letters"
16446204900,1996,,Review of Economics and Statistics,"American Economic Review; Journal of Money, Credit and Banking; Economics Letters; Econometrica"
16446204900,1997,,Review of Economics and Statistics,Econometrica
16446204900,1998,,Review of Economics and Statistics,Journal of Financial Economics; Econometrica
16446204900,1999,,Review of Economics and Statistics,Journal of Financial Economics
16446204900,2000,,Review of Economics and Statistics,Journal of Financial Economics
16446204900,2001,,Review of Economics and Statistics,Journal of Financial Economics
16446204900,2002,,Review of Economics and Statistics,Journal of Financial Economics
16446204900,2007,,,American Economic Journal: Macroeconomics; Journal of Financial Economics
16446204900,2008,,,American Economic Journal: Macroeconomics; Journal of Financial Economics
16446204900,2009,,,American Economic Journal: Macroeconomics; Journal of Financial Economics
17342742600,2005,,,Economic Journal; Journal of Financial Intermediation
17342742600,2006,,,Economic Journal; Journal of Financial Intermediation
17342742600,2007,,,Economic Journal; Journal of Financial Intermediation
17342742600,2008,,,Economic Journal; Journal of Financial Intermediation; Journal of the European Economic Association
17342742600,2009,,,Economic Journal; Journal of Financial Intermediation; Journal of the European Economic Association
17342742600,2010,,,Economic Journal; Journal of Financial Intermediation; Journal of the European Economic Association
17342742600,2011,,,Economic Journal; Journal of Financial Intermediation; Journal of the European Economic Association
17342742600,2012,Journal of Economic Perspectives,,Economic Journal; Journal of Financial Intermediation; Journal of the European Economic Association
17342742600,2013,Journal of Economic Perspectives,,
17342742600,2014,Journal of Economic Perspectives,,
17342742600,2015,Journal of Economic Perspectives,,
18633766100,2014,,,Review of Finance
18633766100,2015,,Review of Finance,Review of Finance
18633766100,2016,,Review of Finance,
18633766100,2017,Review of Finance,,
18633766100,2018,Review of Finance,,
19336384800,1999,,,International Economic Review
19336384800,2000,,,International Economic Review
19336384800,2001,,,International Economic Review
19336384800,2002,,,"International Economic Review; Journal of International Economics; Journal of Money, Credit and Banking"
19336384800,2003,,,"International Economic Review; Journal of International Economics; Journal of Money, Credit and Banking"
19336384800,2004,,,"Journal of International Economics; Journal of Money, Credit and Banking"
19336384800,2005,,,"Journal of International Economics; Journal of Money, Credit and Banking"
19336384800,2006,,,"Journal of International Economics; Journal of Money, Credit and Banking"
19336384800,2007,,,"Journal of International Economics; Journal of Money, Credit and Banking"
19336384800,2008,,,"Journal of Money, Credit and Banking"
19336384800,2009,,,"Journal of Money, Credit and Banking"
19336384800,2010,,,"Journal of Money, Credit and Banking"
19336384800,2011,,,"Journal of Money, Credit and Banking"
19336384800,2012,,,"Journal of Money, Credit and Banking"
19336384800,2013,,,"Journal of Money, Credit and Banking"
19336384800,2014,,,"Journal of Money, Credit and Banking"
19336384800,2015,,,"Journal of Money, Credit and Banking"
19336384800,2016,Journal of International Economics,,"Journal of Money, Credit and Banking"
19336384800,2017,Journal of International Economics,,"Journal of Money, Credit and Banking"
19336384800,2018,Journal of International Economics,,"Journal of Money, Credit and Banking"
19336384800,2019,Journal of International Economics,,"Journal of Money, Credit and Banking"
21233610700,2002,,,Multinational Finance Journal
21233610700,2003,,,Multinational Finance Journal
21233610700,2004,,,Multinational Finance Journal
21233610700,2005,,,Multinational Finance Journal
21233610700,2006,,,Multinational Finance Journal
21233610700,2007,,,Multinational Finance Journal
21233610700,2012,,,Journal of Financial Econometrics
21233610700,2013,,,Journal of Financial Econometrics
21233610700,2014,,,Journal of Financial Econometrics
21233610700,2015,,,Journal of Financial Econometrics
21233610700,2016,,,Journal of Financial Econometrics
21233610700,2017,,,Journal of Financial Econometrics
21233610700,2018,,,Journal of Financial Econometrics
21233610700,2019,,,Journal of Financial Econometrics
21733328700,2014,,,Financial Analysts Journal
21733328700,2015,,,Financial Analysts Journal
21733328700,2016,,,Financial Analysts Journal
21733328700,2017,,,Financial Analysts Journal
21733328700,2018,,,Financial Analysts Journal
21733328700,2019,,,Financial Analysts Journal
22133551000,2012,,,Journal of Urban Economics
22133551000,2013,,,Journal of Urban Economics
22133551000,2014,,,Journal of Urban Economics
22133551000,2015,Journal of Urban Economics,,Journal of Economic Geography
22133551000,2016,Journal of Urban Economics,,Journal of Economic Geography
22133551000,2017,Journal of Urban Economics,,Journal of Economic Geography
22235492700,2010,,,Journal of Monetary Economics
22235492700,2011,,,Journal of Monetary Economics
22235492700,2012,,,Journal of Monetary Economics
22235492700,2013,,,Journal of Monetary Economics
22235492700,2016,,,Review of Financial Studies
22235492700,2017,,,Review of Financial Studies
22235492700,2018,,,Review of Financial Studies
22235492700,2019,,,Review of Financial Studies; Journal of International Economics
22833332800,2012,,,Econometrica
22833332800,2013,,,Econometrica
22833332800,2014,,,Econometrica
22833332800,2015,,,Econometrica
22833332800,2016,,,Econometrica
22833332800,2017,,,Econometrica
22833332800,2018,,,Econometrica
22938088500,2009,,,Quantitative Economics
22938088500,2010,,,Finance Research Letters; Quantitative Economics
22938088500,2011,,,Finance Research Letters; Quantitative Economics; Journal of Finance
22938088500,2012,,,Finance Research Letters; Quantitative Economics; Journal of Finance
22938088500,2013,,,Finance Research Letters; Quantitative Economics; Journal of Finance
22938088500,2014,,,Review of Asset Pricing Studies; Journal of Finance
22938088500,2015,,,Review of Asset Pricing Studies; Journal of Finance; Econometrica
22938088500,2016,,,Review of Asset Pricing Studies; Journal of Finance; Econometrica
22938088500,2017,,,Review of Asset Pricing Studies; Journal of Finance; Econometrica
22938088500,2018,,,Review of Asset Pricing Studies; Journal of Finance; Econometrica
22938088500,2019,,,Review of Asset Pricing Studies; Journal of Finance; Econometrica
22961980500,2006,,,American Economic Review
22961980500,2007,,,American Economic Review
22961980500,2008,,,American Economic Review
22961980500,2009,,,American Economic Review
22961980500,2010,,,American Economic Review
22961980500,2011,,,American Economic Review
22979039200,2012,,,Journal of Housing Economics
22979039200,2013,,,Journal of Housing Economics
22979039200,2014,,,Journal of Housing Economics
22979039200,2015,,,Journal of Housing Economics
22979039200,2016,,,Journal of Housing Economics
22979039200,2017,,,Journal of Housing Economics
22979039200,2018,,,Journal of Housing Economics
22979039200,2019,,,Journal of Housing Economics
23013052900,2007,,,American Economic Journal: Macroeconomics
23013052900,2008,,,American Economic Journal: Macroeconomics
23013052900,2009,,,American Economic Journal: Macroeconomics
23013052900,2010,,,American Economic Journal: Macroeconomics
23013052900,2011,,,American Economic Journal: Macroeconomics
23013052900,2012,,,American Economic Journal: Macroeconomics
23013052900,2013,,,American Economic Journal: Macroeconomics
23013052900,2014,,,American Economic Journal: Macroeconomics
23013052900,2015,,,American Economic Journal: Macroeconomics
23037784200,2012,,,Review of Economics and Statistics
23037784200,2013,,,Review of Economics and Statistics
23037784200,2014,,,Review of Economics and Statistics
23037784200,2016,,,Review of Financial Studies
23037784200,2017,,,Review of Financial Studies
23037784200,2018,,,Review of Financial Studies
23037784200,2019,,,Review of Financial Studies
23080621700,2005,,,Journal of Financial Intermediation
23080621700,2006,,,Journal of Financial Intermediation
23080621700,2007,,Journal of Financial Intermediation,Journal of Financial Intermediation
23080621700,2008,,Journal of Financial Intermediation,
23080621700,2009,,Journal of Financial Intermediation,
23080621700,2017,,,Journal of Economic Growth; Journal of Financial Intermediation; Journal of Development Economics; Journal of Financial Economic Policy
23080621700,2018,,,Journal of Economic Growth; Journal of Financial Intermediation; Journal of Development Economics; Journal of Financial Economic Policy
23080621700,2019,,,Journal of Economic Growth; Journal of Financial Intermediation; Journal of Development Economics; Journal of Financial Economic Policy
23097817700,2014,,Pacific Economic Review,
23097817700,2015,,IMF Economic Review,
23097817700,2018,,,IMF Economic Review; Pacific Economic Review; Money and Credit; Journal of International Economics
23097817700,2019,,,IMF Economic Review; Pacific Economic Review; Money and Credit; Journal of International Economics
23097817700,2020,,,IMF Economic Review; Pacific Economic Review; Money and Credit; Journal of International Economics
23166985700,1991,,,Journal of Applied Econometrics
23166985700,1992,,,Journal of Applied Econometrics
23166985700,1993,International Economic Review,,Review of Economics and Statistics; Journal of Business and Economic Statistics; Journal of Applied Econometrics
23166985700,1994,International Economic Review,,Review of Economics and Statistics; Econometrica; Journal of Business and Economic Statistics; Journal of Applied Econometrics
23166985700,1995,International Economic Review,,Review of Economics and Statistics; Econometrica; Journal of Business and Economic Statistics; Journal of Applied Econometrics
23166985700,1996,International Economic Review,,Review of Economics and Statistics; Econometrica; Journal of Business and Economic Statistics; Journal of Applied Econometrics
23166985700,1997,International Economic Review,,Review of Economics and Statistics; Econometrica; Journal of Business and Economic Statistics; Journal of Applied Econometrics
23166985700,1998,International Economic Review,,Review of Economics and Statistics; Journal of Business and Economic Statistics
23166985700,1999,International Economic Review,,Review of Economics and Statistics; Journal of Business and Economic Statistics
23166985700,2000,International Economic Review,,Review of Economics and Statistics; Journal of Business and Economic Statistics
23166985700,2001,,,Review of Economics and Statistics; Journal of Business and Economic Statistics
23166985700,2002,,,Review of Economics and Statistics; Journal of Business and Economic Statistics
23166985700,2003,,,Journal of Business and Economic Statistics
23166985700,2005,,,International Journal of Central Banking
23166985700,2006,,,International Journal of Central Banking
23166985700,2007,,,International Journal of Central Banking
23166985700,2008,,,International Journal of Central Banking
23166985700,2009,,,International Journal of Central Banking
23166985700,2010,,,International Journal of Central Banking
23166985700,2011,Journal of Applied Econometrics,,International Journal of Central Banking
23166985700,2012,Journal of Applied Econometrics,,International Journal of Central Banking
23166985700,2013,Journal of Applied Econometrics,,International Journal of Central Banking
23166985700,2014,Journal of Applied Econometrics,,International Journal of Central Banking
23166985700,2015,,,International Journal of Central Banking
23166985700,2016,,,International Journal of Central Banking
23166985700,2017,,,International Journal of Central Banking
23166985700,2018,,,International Journal of Central Banking
23166985700,2019,,,International Journal of Central Banking
23392047000,2007,,,American Economic Journal: Macroeconomics
23392047000,2008,,,American Economic Journal: Macroeconomics; Review of Economic Dynamics
23392047000,2009,,,American Economic Journal: Macroeconomics; Review of Economic Dynamics
23392047000,2010,,,American Economic Journal: Macroeconomics; Review of Economic Dynamics
23392047000,2011,,,American Economic Journal: Macroeconomics; Review of Economic Dynamics
23392047000,2012,,,American Economic Review
23392047000,2013,,,American Economic Review
23392047000,2014,American Economic Review,,
23392047000,2015,American Economic Review,,
23392047000,2016,American Economic Review,,
23392047000,2017,American Economic Review,,
23486887800,2013,,,Journal of Development Economics
23486887800,2014,,,Journal of Development Economics
23486887800,2015,,,Journal of Development Economics
23486887800,2016,Journal of Public Economics,,Journal of Development Economics
23973413200,2004,,,Annals of Finance
23973413200,2005,,,Annals of Finance
23973413200,2006,,,Annals of Finance
23973413200,2007,,,Annals of Finance
23973413200,2008,,,Annals of Finance
23973413200,2009,,,Annals of Finance
23973413200,2010,,,Annals of Finance
23973413200,2011,,,Annals of Finance
23973413200,2012,,,Annals of Finance
23973413200,2013,,,Annals of Finance
23973413200,2014,,,Annals of Finance
23973413200,2015,,,Annals of Finance
23973413200,2016,,,Annals of Finance
23973413200,2017,,,Annals of Finance
23973413200,2018,,,Annals of Finance
23973413200,2019,,,Annals of Finance; Review of Financial Studies
23978049200,2013,,,Journal of Urban Economics
23978049200,2014,,,Journal of Urban Economics
23978049200,2015,,,Journal of Urban Economics
23978049200,2016,,,Journal of Urban Economics
23978049200,2017,,,Journal of Urban Economics; Real Estate Economics; Journal of Housing Economics
23978049200,2018,,,Journal of Urban Economics; Real Estate Economics; Journal of Housing Economics; Regional Science and Urban Economics
23978049200,2019,,,Journal of Urban Economics; Real Estate Economics; Journal of Housing Economics; Regional Science and Urban Economics
24329697200,2010,,,Journal of Marketing Research
24329697200,2012,,,Management Science
24329697200,2013,,,Management Science; Behavioral Science and Policy; Journal of the European Economic Association
24329697200,2014,,,Management Science; Behavioral Science and Policy; Journal of the European Economic Association
24329697200,2015,,,Management Science; Behavioral Science and Policy; Journal of the European Economic Association
24329697200,2016,,,Management Science; Behavioral Science and Policy; Journal of the European Economic Association
24329697200,2017,,,Management Science; Behavioral Science and Policy; Journal of the European Economic Association
24329697200,2018,,,Management Science; Behavioral Science and Policy; Journal of the European Economic Association
24329697200,2019,,,Behavioral Science and Policy; Journal of the European Economic Association
24376641200,2005,,,Economic Journal
24376641200,2006,,,Economic Journal
24376641200,2007,,,Economic Journal
24376641200,2009,,,American Economic Review
24376641200,2010,,,American Economic Review
24376641200,2011,,,American Economic Review
24376641200,2012,,,American Economic Review
24376641200,2013,,,Journal of Economic Perspectives
24376641200,2014,,,Journal of Economic Perspectives
24376641200,2015,,,Journal of Economic Perspectives
24376641200,2016,,,Journal of Economic Perspectives
24376641200,2017,Journal of International Economics,,Journal of Economic Perspectives; American Economic Review
24376641200,2018,Journal of International Economics,,Journal of Economic Perspectives; American Economic Review
24376641200,2019,Journal of International Economics,,Journal of Economic Perspectives; American Economic Review
24404734500,1993,,,Journal of the Japanese and International Economies
24404734500,1994,,,Journal of the Japanese and International Economies
24404734500,1995,,,Journal of the Japanese and International Economies
24404734500,1996,,,Journal of the Japanese and International Economies
24404734500,1997,,,Journal of the Japanese and International Economies
24404734500,1998,,,Journal of the Japanese and International Economies; International Review of Finance
24404734500,1999,Journal of the Japanese and International Economies,,International Review of Finance
24404734500,2000,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2001,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2002,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2003,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2004,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2005,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2006,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2007,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2008,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2009,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance
24404734500,2010,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
24404734500,2011,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
24404734500,2012,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
24404734500,2013,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
24404734500,2014,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
24404734500,2015,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
24404734500,2016,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
24404734500,2017,Journal of the Japanese and International Economies,,Journal of Financial Services Research; International Review of Finance; Journal of Financial Stability
